protein,drug,label,prediction
,Cc1ccc(S(=O)(=O)N2CCN(C(=O)CCl)C[C@H]2C(=O)NCc2ccccc2)cc1,-0.47653577,-0.02917029
,CC(C)(C)c1ccc(N(C(C(=O)NCCc2cccc(F)c2)c2cccnc2)C(=O)c2cnco2)cc1,-0.54517376,0.08982967
,C[C@@H]1CC[C@H]2N(C1)C(=O)N(c1cncc3ccccc13)C2=O,-1.183508,-0.6961016
,CN(C)C(=O)C[C@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,-0.13334541,0.24790256
,CCc1cccc(c1)NC(=O)C(c2cccnc2)N(c3ccc4c(c3)scn4)C(=O)C=C,0.96104383,-0.4506935
,Cc1ccnc(NC(=O)C2CCOc3ccc(Cl)cc32)c1N,-1.3688308,0.23246692
,c1ccc2c(c1)cncc2NC(=O)[C@H]3Cc4cc(ccc4OC3)Cl,1.6162608,0.24246322
,NC(=O)CN1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1,0.5530353,0.48378706
,Clc1ccc2c(c1)C(C(=O)Nc1cncc3ccccc13)CN(CC(=O)NC1CCC1)C2=O,0.5530353,0.07242535
,Clc1ccc2c(c1)C(CNCCN1C(=O)c3ccccc3C1=O)(C(=O)Nc1cncc3ccccc13)CCO2,-0.88836414,-0.08315195
,SC1=NC=C(C2=CC(Cl)=CC=C2)C(=O)N1C1=C2C=CC=CC2=CN=C1,0.5255801,-0.06559409
,COCCOc1ccc2cncc(N3CCC4(CN(S(=O)(=O)CC5(C#N)CC5)Cc5ccc(Cl)cc54)C3=O)c2c1,0.4843973,0.628274
,ClC1=CC2=C(OCCC2C(=O)N(CC(=C)C(=O)NC2=CC=CC=C2)C2=C3C=CC=CC3=CN=C2)C=C1,0.24416378,-0.23415287
,Cc1ccncc1N1CCC(c2cccc(Cl)c2)S1(=O)=O,-1.3688308,0.3014872
,CC(=O)Nc1ccc(cc1CN2CCN(CC2)C(=O)CCl)C#N,1.1413666,0.1288306
,ClCC(=O)N1CCN(Cc2cccs2)CC1,-0.6138121,0.45466006
,C[C@H]1C[C@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2O1,-1.2315545,0.3117903
,O[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,-0.064707406,-0.03007336
,COc1ccc2[nH]cc(CCNC(=O)c3cncc4ccccc34)c2c1,-1.2727376,-0.30607367
,Clc1ccc2c(c1)C(C(=O)Nc1n[nH]c3ccncc13)CCO2,-1.3001928,0.20941423
,C=C(C(O)=O)CN(C1=CN=CC2=CC=CC=C12)C([C@@H]1C2=CC(Cl)=CC=C2CN(CC(NC)=O)C1)=O,-0.8334537,-0.05171652
,Clc1cccc(C(NC(=O)Cn2ncn3nccc3c2=O)C(=O)Nc2cncc3ccccc23)c1,-0.95700246,-0.15310426
,c1ccc2c(c1)nnn2NC(=O)Cc3cccc(c3)Cl,0.9703792,-0.14328404
,ClCC(=O)N1CCN(S(=O)(=O)c2ccsc2)[C@H](C(=O)Nc2ccccc2)C1,0.003930601,0.0827705
,CC(C)Oc1ccc(N(C(C(=O)NCCc2ccncc2)c2cccnc2)C(=O)c2cocn2)cc1,-0.47653577,-0.43311536
,Clc1ccc2c(c1)C1(CN(C(=O)c3ccnn3C3CC3)C2)CCN(c2cncc3ccccc23)C1=O,0.4843973,-0.062902644
,COc1cccc(c1)C(=O)Nc2nc([nH]n2)SCc3ccc(cc3)Cl,2.473927,0.27876776
,Clc1ccc2c(c1)C(C(=O)Nc1cncc3ccccc13)NCC2,-0.13334541,0.24904494
,Cc1nccn1Cc1ccc2c(NC(=O)C3CCOc4ccc(Cl)cc43)cncc2c1,-0.54517376,0.16759084
,CC(C)(C)c1ccc(N([C@@H](C(=O)NCCc2cccc(F)c2)c2cccnc2)C(=O)C=C)cc1,-1.3688308,0.47950977
,Clc1cccc(CC(=O)NC2CC(=O)c3ccccc32)c1,-1.2315545,0.10197531
,CC(C)(C)c1ccc(cc1)N(C(c2cccnc2)C(=O)NCCc3cccc(c3)F)C(=O)c4c[nH]nc4,1.524648,-0.0028429776
,COC(CNC(=O)C(N(C(=O)c1cocn1)c1ccc(C(C)(C)C)cc1)c1cccnc1)OC,-0.6824501,-0.3647498
,CC(C)(C)NC(=O)CN1CC(C(=O)Nc2cncc3cc(F)ccc23)c2cc(Cl)ccc2C1=O,-0.064707406,-0.049208775
,CO[C@@]1(C(=O)Nc2cncc3ccc(F)cc23)CCOc2ccc(Cl)cc21,0.4843973,0.11139457
,Clc1cccc(CC(=O)Nn2cnc3ccccc23)c1,-0.6824501,-0.04281421
,c1ccc2c(c1)cncc2NC(=O)C3CCOc4c3cc(cc4)Br,1.8851566,0.20742272
,Clc1cccc(CC(=O)Nc2cncc3ccncc23)c1,-0.47653577,-0.043036714
,Cc1ccncc1NC(=O)CCc1cccc(F)c1,-1.3001928,-0.2616592
,CS(=O)(=O)Cc1ccc(N(C(C(=O)NCCc2cccc(F)c2)c2cccnc2)C(=O)c2cocn2)cc1,-1.0256405,-0.48705214
,CC(C)Oc1ccc(N(C(C(=O)NCCc2ccccn2)c2cccnc2)C(=O)c2cocn2)cc1,-0.6138121,-0.4498648
,Fc1cccc(CC(=O)Nc2cncc3ccccc23)c1F,-0.90209174,-0.64330137
,Cc1ccncc1NC(=O)Cc2cccc(c2)Cl,1.2099952,-0.18170871
,c1cc2c(cc1OCCF)C(=O)C(=O)N2,0.85813314,0.36651504
,O=C1N(c2cncc3ccccc23)CCC[C@@]12CCOc1ccc(Cl)cc12,0.2990745,-0.32245493
,Clc1cccc(NC(=O)Cn2cnc3ccccc23)c1,-1.3688308,0.15009141
,CC1(n2cc(CNCC3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)cn2)CCS(=O)(=O)C1,-1.0256405,-0.21559693
,Clc1ccc2c(c1)C1(C(=O)Nc3cncc4cccc(Cl)c34)CC(O2)C1,-1.3688308,-0.011677399
,COc1cc2ccccc2c(c1)CN3CCN(CC3)C(=O)CCl,1.8504931,-0.012275562
,O=C(Cc1cncc2ccccc12)N1CCC(c2cccc(F)c2)CC1,-0.9501385,-0.7414858
,CC(C)(C)c1ccc(N(C(C(=O)NCC2CCCO2)c2cccnc2)C(=O)c2cocn2)cc1,-0.54517376,-0.52535135
,Clc1cccc(CC(=O)Nc2nncc3ccccc23)c1,-0.95700246,-0.141064
,Fc1ccc2cncc(NC(=O)[C@H]3CCNc4cc(Cl)c(Cl)cc43)c2c1,0.4843973,0.27629083
,Cc1cccc(CC(=O)Nc2cncc3ccccc23)c1F,-1.3001928,-0.54384506
,C[C@@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(S(=O)(=O)CC1(C#N)CC1)Cc1ccc(Cl)cc12,-0.8197261,0.31600338
,CC1CCNC(=O)C1NC(=O)Cc1cccc(Cl)c1,-1.1629164,0.0049895495
,Clc1ccc2c(c1)C1(CN(S(=O)(=O)CC3CS(=O)(=O)C3)C2)CCN(c2cncc3ccccc23)C1=O,0.27848294,0.12580414
,OCC(F)(F)CN1CCN(C(=O)CC2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1,-0.6824501,-0.10322712
,Clc1cccc(N(CCC2CCCCC2)C(=O)Nc2cncc3ccccc23)c1,0.34712097,-0.011273518
,c1cc2c(cc1CC(=O)NC3(CC3)CNC(=O)c4cnc[nH]4)[nH]c(=O)[nH]2,1.0087063,-0.09337832
,CC(C)(C)c1ccc(N(C(C(=O)NCCc2cccc(F)c2)c2cccnc2)C(=O)c2coc(CS(C)(=O)=O)n2)cc1,-1.1629164,-0.07112999
,O=C(NCc1cccs1)[C@@H]1CN(C(=O)c2cccnc2)CCN1c1ccc(Cl)c(Cl)c1,0.5530353,0.46501523
,Cc1cccc(c1)CC2CCN(CC2)C(=O)CCl,1.546494,0.1087386
,Cc1ccncc1NC(=O)Cc2cc(cc(c2)Cl)OCc3nc(no3)C,1.0438915,0.120161414
,CCc1cc(F)ccc1-c1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1,-1.0942785,-0.18346123
,OCc1ccncc1NC(=O)[C@@H]1COc2ccc(Cl)cc21,-1.1629164,0.62846404
,O=C(Cc1cncc2ccccc12)N1CC[C@@H](c2ccc(Cl)cc2)C1,-1.2658737,-0.6652067
,CCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc23)[C@H](O)[C@@H]1OP(O)(O)=O,-1.3001928,0.050867572
,Clc1cccc(CC(=O)Nc2cncc3nc[nH]c23)c1,-0.8197261,-0.079774275
,CN(CC(=O)Nc1ccccc1Br)C(=O)CCl,-0.6138121,0.26590055
,Clc1ccc2c(c1)C(C(=O)Nc1cncc3ccccc13)CNC2=O,0.41575897,0.24694751
,CN(C)CCNC(=O)[C@@H](Cc1ccccc1)NC(=O)C=C,-0.40639973,-0.0888131
,CC(CCc1ccccc1)N1CCN(C(=O)CCl)CC1,-0.95700246,0.1267729
,C[C@@H]1COC[C@@]2(C1)NC(=O)N(c1cncc3ccccc13)C2=O,-0.60694814,-0.6269562
,c1cc(cc(c1)Cl)CN2CCN(C2=O)c3c4cn[nH]c4ccn3,1.6762717,0.061005965
,CN1CCN(c2ccccc2NC(=O)CN2Cc3ccc(Cl)cc3[C@@H](C(=O)Nc3cncc4ccccc34)C2)CC1,-0.20884739,0.2930494
,Fc1ccc2c(NC(=O)C3CN(CC(=O)NCC(F)(F)F)C(=O)c4ccc(Cl)cc43)cncc2c1,0.003930601,0.02505432
,Clc1ccc2c(c1)C(C(=O)Nc1cncc3ccccc13)CN(S(=O)(=O)CC1CCOCC1)C2,0.4843973,0.28348422
,C=CC(=O)N(c1cncc2c1cccc2)C(=O)[C@H]3CCOc4c3cc(cc4)Cl,1.872019,0.09918146
,O=C(CN1Cc2ccc(Cl)cc2[C@@H](C(=O)Nc2cncc3ccccc23)C1)NCc1cccc(F)c1,0.7246305,0.28535223
,Clc1ccc2c(c1)C(C(=O)Nc1cncc3ccccc13)CN(C1CCNC1=O)C2=O,0.003930601,0.15709673
,Clc1ccc2c(c1)C(C(=O)Nc1cncc3ccccc13)CN(CC(=O)NC1CC1)C2=O,0.5530353,0.074993
,OC1(CNC(=O)CN2Cc3ccc(Cl)cc3C3(CCN(c4cncc5ccccc45)C3=O)C2)CCC1,0.41575897,0.06401731
,CNC(=O)C(N(C(=O)C=C)c1ccc(C(C)(C)C)cc1)c1cccnc1,-1.1629164,0.5438245
,c1ccc2c(c1)cncc2NC(=O)Cc3cccc(c3)Cl,1.9779897,-0.27895212
,CC(C)(C)c1ccc(N(C(C(=O)NCCc2cccc(F)c2)c2cnc3ccccn23)C(=O)c2ccco2)cc1,-1.1629164,0.14397804
,Fc1cccc(CCNC(=O)C(N(C(=O)c2cocn2)c2ccc(N3CCCC3=O)cc2)c2cccnc2)c1,-1.3688308,-0.7493129
,Clc1ccc2c(c1)[C@H](C(=O)N(C(=O)C=C)c1cncc3ccccc13)CCO2,0.003930601,0.09918134
,CC(C)(C)Oc1ccncc1NC(=O)Cc1cccc(Cl)c1,-1.0256405,-0.012103751
,C[C@@]1(c2ccc(F)cc2)CCN(C(=O)Cc2cncc3ccccc23)C1,-0.92954725,-0.7171824
,CC(=O)NC(C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1,-0.47653577,0.039120242
,CCC(=O)Nc1ccc(N(Cc2cscn2)C(=O)Cn2nnc3ccccc23)cc1,-1.0256405,0.31099838
,CC(C)(C)c1ccc(N(C(C(=O)NCCc2cccc(F)c2)c2cccnc2)C(=O)c2cnon2)cc1,-0.6824501,-0.15158899
,COc1ccc(N(C(C(=O)NCCc2cccc(F)c2)c2cccnc2)C(=O)c2ccco2)cc1,-1.0942785,0.2912457
,CNC(=O)CN1CC(C)(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,0.4843973,-0.011257902
,Cc1ccccc1NC(=O)C[C@H]1SC(=O)N(c2ccccc2)C1=O,0.093160175,0.25852537
,CC(NC(=O)CCl)c1cc(F)cc(Cl)c1,-1.0256405,0.15482832
,CCN(CC1=CC=C(F)C=C1)C1=CC(CC(=O)NC2=CN=CC3=CC=CC=C23)=CC(Cl)=C1,-1.2315545,-0.32773435
,Cc1ccncc1CC(=O)Nc1cccc(Cl)c1,-1.0942785,0.3164162
,Clc1ccc2c(c1)C1(CN(CC(=O)NCC3COC3)C2=O)CCN(c2cncc3ccccc23)C1=O,0.34712097,-0.007469371
,COc1nc2ncc(C(N(C(=O)c3cocn3)c3ccc(C(C)(C)C)cc3)C(=O)NCCc3cccc(F)c3)cn2n1,-1.0942785,-0.22305219
,Nc1nn(C(=O)C2CCOc3ccc(Cl)cc32)c2ccncc12,-1.3688308,0.42564178
,c1ccc2c(c1)cncc2NC(=O)N(CCC3CCCCC3)c4cc(cc(c4)Cl)OC5CC(=O)N5,1.858966,0.04202275
,NC(=O)c1ccc2c(c1)[C@@]1(CCO2)NC(=O)N(c2cncc3ccccc23)C1=O,-0.8540453,-0.6279477
,COc1ccc(-c2ccsc2S(=O)(=O)N2CCN(C(=O)CCl)CC2)cc1,-0.064707406,0.5459493
,CCN(c1ccccc1)S(=O)(=O)c2ccc(c(c2)NC(=O)CCl)OC,1.4162298,0.33972764
,CCCNC(=O)CN1CC(C(=O)Nc2cncc3cc(S(C)(=O)=O)ccc23)c2cc(Cl)ccc2C1=O,0.4843973,0.26282656
,O=C(Cc1cncc2ccccc12)N1CC[C@@H](c2ccc(O)cc2)C1,-1.0599593,-0.8291431
,Fc1cccc(CCNC(=O)C(N(C(=O)c2cocn2)c2ccc3nc(C(F)(F)F)[nH]c3c2)c2cccnc2)c1,-1.3688308,-0.54118574
,CCN(C)S(=O)(=O)N1Cc2ccc(Cl)cc2C2(CCN(c3cncc4ccccc34)C2=O)C1,0.07256861,0.21344136
,COc1cc(CNC(=O)CN2C[C@H](C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2)cc(OC)c1,0.69717526,0.38058883
,CC(=O)N1CCN(CC(=O)Nc2cncc3ccccc23)CC1,-1.3688308,-0.31483114
,CC1=CC2=C(C=C1)N=C(NC1=CC(CC(=O)NC3=CN=CC4=CC=CC=C34)=CC(Cl)=C1)S2,-0.8197261,-0.38751346
,O=C(Cc1cncc2ccccc12)N1CCC[C@@H](c2nccs2)C1,-1.2109632,-0.85494345
,COc1ccc(cc1CC(=O)Nc2cncc3c2cccc3)Cl,1.9056739,0.0067715496
,O=C(Cc1cncc2ccccc12)N(Cc1ccccc1)[C@@H]1CCCC12CCC2,-0.78540725,-0.45955586
,c1ccc(c(c1)CCS(=O)(=O)N)CN2CCN(CC2)C(=O)CCl,2.0486407,0.16556881
,Clc1ccc2c(c1)C(C(=O)Nc1cncc3ccccc13)CN(S(=O)(=O)CC1(CC#N)CC1)C2,0.5530353,0.34646523
,CNC(=O)CN1C[C@]2(CCN(c3cncc4ccccc34)C2=O)c2cc(Cl)ccc2C1=O,-1.3688308,-0.033812836
,FC(F)(F)c1ccc(S(=O)(=O)N2CCN(C(=O)CCl)CC2)cc1,-1.0942785,0.28857076
,N=C(N)Nc1ccc(OC(=O)Nc2ccccc2)cc1,-0.28434935,-0.075907126
,Fc1cncc(CC(=O)Nc2cncc3ccccc23)c1,-0.5245825,-0.58099973
,CNC(=O)CN1C[C@@H](C(=O)Nc2cncc3cccc(Cl)c23)c2cc(Cl)ccc2C1=O,-0.88836414,0.0818765
,CNC(=O)CN1Cc2ccc(Cl)cc2C2(CC(=O)N(c3cncc4ccccc34)C2=O)C1,0.41575897,-0.21138658
,CC(C)(C)c1ccc(cc1)N([C@@H](c2cccnc2)C(=O)NCCc3cccc(c3)F)C(=O)C=C,1.6693646,0.47950965
,c1ccc2c(c1)cncc2NC(=O)C(c3cccc(c3)Cl)NC(=O)Cn4cc(c(=O)[nH]c4=O)C#N,1.0394725,-0.2560761
,Cc1ccncc1NC(=O)C(C(=O)c1cc(=O)[nH]c2ccccc12)c1cccc(Cl)c1,-0.88836414,0.012324318
,COc1ccc(-c2ccccc2S(=O)(=O)N2CCN(C(=O)CCl)CC2)cc1,0.14120694,0.4560194
,CC1(C(=O)Nc2cncc3ccccc23)CNS(=O)(=O)c2ccc(Cl)cc21,0.34712097,0.15222757
,O=C1N[C@@]2(CCOc3ccc(C(F)F)cc32)C(=O)N1c1cncc2ccccc12,-0.44908056,-0.6881664
,FC(F)c1ccc(CCNC(=O)CN2C[C@H](C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2)cc1,0.82758766,0.3256541
,O=C(Cc1cncc2ccccc12)N(Cc1cccc(Cl)c1)c1ccccn1,-0.14707302,-0.2076403
,CC(C)(C)c1ccc(cc1)N(C(c2cccnc2)C(=O)Nc3ccc4c(c3)OCO4)C(=O)C=C,0.76390254,0.3092518
,Clc1ccc2c(c1)[C@@]1(CCO2)NC(=O)N(c2cncc3ccccc23)C1=O,0.07256861,-0.6242779
,ClCC(=O)N1CCCN(S(=O)(=O)Cc2ccccc2)CC1,-0.6824501,0.22787803
,COC1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,2.4252908,0.09957294
,CC(C)(C)c1ccc(N(C(C(=O)NCCc2cccc(F)c2)c2cccnc2)C(=O)c2cocn2)cc1,0.14120694,-0.5660242
,N[C@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,0.14120694,0.06943874
,Cn1nncc1CC(=O)NC(c1nc2ccccc2n1C)c1ccccc1,-1.1629164,-0.2101428
,CC(C)(C)c1ccc(N(C(C(=O)NCC2CCOC2)c2cccnc2)C(=O)c2cocn2)cc1,-0.54517376,-0.57060134
,Cc1ccccc1NC(=O)CC2C(=O)N(C(=O)S2)c3ccccc3,2.1191492,0.25852525
,c1ccc(cc1)NC(=O)Cc2cncc3c2cccc3,0.8591887,-0.56910086
,Clc1ccc2c(c1)C(C(=O)Nc1cncc3c1CCCC3)CNS2(=O)=O,0.14120694,0.27437806
,FC1(CNC(=O)CN2Cc3ccc(Cl)cc3C3(CCN(c4cncc5ccccc45)C3=O)C2)CC1,0.4843973,0.04608248
,CC(C)(C)c1ccc(N(C(C(=O)NCCc2cccc(F)c2)c2cncc(C#N)c2)C(=O)C=C)cc1,-0.6824501,0.5688745
,O=C(N1CCN(Cc2ccccc2)CC1)c1cc(=O)[nH]c2ccccc12,-0.6824501,0.23012815
,Cc1ccc(N(C(C(=O)NCCc2cccc(F)c2)c2cccnc2)C(=O)c2cocn2)cc1,-1.2315545,-0.7050661
,CC(=O)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1,0.20984493,0.3602941
,Oc1cc(C(=O)NNc2nc3ccccc3[nH]2)c2ccccc2n1,-1.0256405,-0.16442819
,CS(=O)(=O)N1C[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1,0.4843973,0.43854296
,CN1C[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,0.41575897,-0.026177183
,ClCC(=O)N1CCN(Cc2cnc(Cc3ccccc3)s2)CC1,-1.0942785,0.03278242
,c1ccc2c(c1)cncc2CC(=O)Nc3cccc(c3)Cl,1.4059398,-0.2556603
,ClCC(=O)N1CCN(S(=O)(=O)c2ccsc2)[C@@H](C(=O)NC(c2ccccc2)c2ccccc2)C1,0.003930601,0.109022796
,CC(C)CCN(Cc1ccccc1)C(=O)Cc1cncc2ccccc12,-0.66185856,-0.36062908
,Brc1ccc2c(c1)C(C(=O)Nc1cncc3ccccc13)CC(=O)N2,-0.13334541,0.06181006
,Clc1cccc(CC(=O)Nc2cncc3ccccc23)n1,-1.1629164,-0.28353631
,CO[C@]1(C(=O)Nc2cncc3ccc(F)cc23)CCOc2ccc(Cl)cc21,-1.0256405,0.11139436
,CCNC(=O)C(c1cccnc1)N(c2ccc(cc2)C(C)(C)C)C(=O)C=C,1.1106496,0.44209045
,Clc1cccc(CC(=O)Nc2cncc3c2CCCN3)c1,-0.6824501,-0.021740451
,CN(C)c1ccc2c(NC(=O)Cc3cccc(Cl)c3)cncc2c1,-0.6138121,-0.020517603
,CNC(=O)CN1C[C@]2(CC(=O)N(c3cncc4ccccc34)C2=O)c2cc(Cl)ccc2C1=O,-1.3688308,-0.18550198
,CO[C@@H]1CCN2[C@H](C1)C(=O)N(c1cncc3ccccc13)C2=O,-1.4168773,-0.54539424
,Cc1ccncc1NC(=O)Cc2cc(cc(c2)Cl)OC,0.86910367,0.08643855
,CC(C)(C#N)c1ccc(N(Cc2cccc(Cl)c2)C(=O)Cc2cncc3ccccc23)cc1,0.07256861,-0.040998414
,O=C(Cc1cncc2ccccc12)N1CC[C@@H](Sc2cccc(Cl)c2)C1,-1.0736868,-0.5089832
,Cc1ccncc1N2CCC(S2(=O)=O)c3cccc(c3)Cl,0.735565,0.3014871
,CCC(=O)Nc1ccc(N(Cc2ccccc2)C(=O)Nn2nnc3ccccc23)cc1,-0.47653577,-0.14221074
,Fc1c(Cl)cccc1CC(=O)Nc1cncc2ccccc12,-1.0256405,-0.35228717
,O=C1N[C@@]2(CCOc3ccccc32)C(=O)N1c1cncc2ccccc12,-0.87463653,-0.75954455
,CO[C@@H](C)CN1C[C@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,0.6697201,0.2197461
,Fc1ccc(C(F)(F)C(=O)Nc2cncc3ccccc23)cc1F,-0.6412673,-0.26918226
,Cc1ccnc([C@@H]2CCN(C(=O)Cc3cncc4ccccc34)C2)c1,-1.396286,-0.7265774
,c1ccc2c(c1)cncc2N3C(=O)[C@]4(CCOc5c4cc(cc5)Cl)NC3=O,2.1234453,-0.624278
,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](CC1CCNC1=O)C(O)S(O)(=O)=O,0.82758766,0.11182208
,c1ccc2c(c1)cncc2N3C(=O)C4(CCOc5c4cc(cc5)Cl)NC3=O,2.295299,-0.6242778
,O=C(Cc1cncc2ccccc12)N1CC[C@@H](C2CCCCC2)C1,-0.572629,-0.6698352
,CNC(=O)CN1Cc2ccc(Cl)cc2[C@]2(CCN(c3cncc4ccc(F)cc34)C2=O)C1,-0.88836414,0.20983662
,CN1C(=O)N(c2cncc3ccccc23)C(=O)C12CN(S(=O)(=O)C1CC1)C2,-0.92954725,-0.48508972
,c1ccc(cc1)N2CCN(CC2)C(=O)c3cc(=O)[nH]c4c3cccc4,1.2962846,0.20451097
,CNC(=O)CN1C(C)C(C(=O)Nc2cncc3cc(S(C)(=O)=O)ccc23)c2cc(Cl)ccc2C1=O,0.82758766,0.30599463
,CC(C)(C)c1ccc(N([C@@H](C(=O)NCCc2cccc(F)c2)c2cccnc2)C(=O)c2ccco2)cc1,-0.88836414,0.454107
,CC(C)(C)c1ccc(N(C(C(=O)NCc2cccnc2)c2cccnc2)C(=O)c2cocn2)cc1,-1.0256405,-0.5557394
,FC(F)(F)CNCCOc1ccc2cncc(N3CCC4(CN(S(=O)(=O)CC5(C#N)CC5)Cc5ccc(Cl)cc54)C3=O)c2c1,0.4843973,0.51497173
,CN(C)CCOc1ccc2cncc(NC(=O)C3CN(S(=O)(=O)CC4(C#N)CC4)Cc4ccc(Cl)cc43)c2c1,0.5530353,0.40277606
,Cc1ccc(c(c1F)F)c2cc(cc(c2)Cl)CC(=O)Nc3cnccc3C,0.79355294,-0.28273517
,Cc1ccc(F)c(CN(C)C(=O)Cc2cncc3ccccc23)c1F,-1.2727376,-0.2992592
,C[C@H]1C[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2O1,-0.95700246,0.3117904
,Cc1cc(F)cc2cncc(NC(=O)Cc3cccc(Cl)c3)c12,0.003930601,-0.104993716
,CC(=O)c1ccc(N(C(C(=O)NCCc2cccc(F)c2)c2cccnc2)C(=O)c2ccco2)cc1,-1.3001928,0.21430676
,C[C@@H]1C[C@@H](c2cc(ccc2O1)Cl)C(=O)Nc3cncc4c3cccc4,1.7033577,0.31179023
,CN1C(=O)c2ccc(Cl)cc2[C@@]12CCCN(c1cncc3ccccc13)C2=O,-0.35985097,-0.36741436
,CN(C)c1ccc(N(Cc2ccsc2)C(=O)Cc2cncc3ccccc23)cc1,0.27848294,-0.17573734
,O=C(CN1Cc2ccc(Cl)cc2[C@@H](C(=O)Nc2cncc3ccccc23)C1)NCCc1cccc(Cl)c1,0.8207237,0.3154506
,Cc1ccccc1C[C@@H]1CCCN1C(=O)Cc1cncc2ccccc12,-1.1423253,-0.82272637
,Clc1ccc2c(c1)[C@@H](C(=O)Nc1cncc3ccccc13)CN(CC(=O)NCc1c(Cl)cccc1Cl)C2,0.07943257,0.45123607
,CC(C)Oc1ccc(N(C(C(=O)NCCc2cccc(F)c2)c2cccnc2)C(=O)c2cocn2)cc1,0.07256861,-0.4132012
,CNC(C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1,-0.54517376,0.17799239
,Fc1cccc(CCNC(=O)C(N(C(=O)c2cocn2)c2ccc(-n3cc[nH]c3=O)cc2)c2cccnc2)c1,-1.2315545,-0.642053
,Cc1nc(CN2CC(C(=O)Nc3cncc4ccc(F)cc34)c3cc(Cl)ccc3C2)c[nH]1,0.27848294,0.15538155
,COc1ccc2cncc(NC(=O)[C@@]3(OC)CCOc4ccc(Cl)cc43)c2c1,-0.47653577,0.29023254
,FC(F)Oc1ccc(N(C(C(=O)NCCc2cccc(F)c2)c2cccnc2)C(=O)c2c[nH]cn2)cc1,-0.95700246,-0.19806357
,CN1C[C@H](C(=O)Nc2cncc3ccccc23)c2cc(CC#N)ccc2C1=O,-1.327648,-0.37275028
,Clc1ccc2c(c1)[C@]1(CN(S(=O)(=O)CC3(C#N)CC3)C2)CC(=O)N(c2cncc3ccccc23)C1=O,0.82758766,0.25526184
,CNC(=O)CN1C[C@]2(CCN(C3=CN=CC4=CC=C(Cl)C=C34)C2=O)C2=CC(Cl)=CC=C2C1=O,0.8962257,0.3968457
,CC1CN(CCO)CCN1C(=O)CC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,-0.88836414,-0.14116396
,O=C(Cc1cncc2ccccc12)N1CC(CC2CCC2)C1,-0.7922709,-0.8712404
,Cn1nc(-c2ccc(C(F)(F)F)cc2)nc2c(=O)n(C)c(=O)nc1-2,-0.88836414,-0.0177695
,Cc1ccncc1NC(=O)Cn2ccc3c2cc(cc3)Cl,1.1019073,0.1165088
,CN1CCC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,0.20984493,0.3175845
,FC(F)(F)c1ccncc1NC(=O)Cc1cccc(Cl)c1,-0.95700246,-0.074376956
,C=CC(=O)N(c1ccc(cc1)C(F)(F)F)C(c2cccnc2)C(=O)NCCc3cccc(c3)F,1.4545715,0.21714137
,Cc1c(Cl)ccc2c1[C@H](C(=O)Nc1cncc3ccccc13)CCO2,-0.47653577,0.15615682
,c1ccc2c(c1)cncc2NC(=O)[C@H]3CCOc4c3cc(cc4)Cl,0.7799971,0.46021366
,CCS(=O)(=O)Nc1ccc2cncc(NC(=O)Cc3cccc(Cl)c3)c2c1,-0.064707406,0.14140187
,COC1=CC(Cl)=NC(NC2=CC(Cl)=CC(CC(=O)NC3=CN=CC4=CC=CC=C34)=C2)=N1,0.14120694,-0.29032135
,COC(=O)CN(C)S(=O)(=O)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1,0.5530353,0.4053179
,c1ccc2c(c1)cncc2NC(=O)Cc3cc(cc(c3)Cl)Cc4ccn[nH]4,1.3267837,-0.39709628
