protein,drug,label,prediction
,COCCOc1ccc2cncc(N3CCC4(CN(S(=O)(=O)CC5(C#N)CC5)Cc5ccc(Cl)cc54)C3=O)c2c1,6.8,7.0322204
,ClC1=CC2=C(OCCC2C(=O)N(CC(=C)C(=O)NC2=CC=CC=C2)C2=C3C=CC=CC3=CN=C2)C=C1,6.45,5.551577
,Cc1ccncc1N1CCC(c2cccc(Cl)c2)S1(=O)=O,4.1,6.4624043
,CC(=O)Nc1ccc(cc1CN2CCN(CC2)C(=O)CCl)C#N,7.75715,5.994515
,ClCC(=O)N1CCN(Cc2cccs2)CC1,5.2,6.922617
,C[C@H]1C[C@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2O1,4.3,6.6783524
,O[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,6.0,5.843524
,COc1ccc2[nH]cc(CCNC(=O)c3cncc4ccccc34)c2c1,4.24,5.438816
,Clc1ccc2c(c1)C(C(=O)Nc1n[nH]c3ccncc13)CCO2,4.2,6.2167153
,C=C(C(O)=O)CN(C1=CN=CC2=CC=CC=C12)C([C@@H]1C2=CC(Cl)=CC=C2CN(CC(NC)=O)C1)=O,4.88,5.9309416
,Clc1cccc(C(NC(=O)Cn2ncn3nccc3c2=O)C(=O)Nc2cncc3ccccc23)c1,4.7,5.8334217
,c1ccc2c(c1)nnn2NC(=O)Cc3cccc(c3)Cl,7.5080357,5.662237
,ClCC(=O)N1CCN(S(=O)(=O)c2ccsc2)[C@H](C(=O)Nc2ccccc2)C1,6.1,6.2117114
,CC(C)Oc1ccc(N(C(C(=O)NCCc2ccncc2)c2cccnc2)C(=O)c2cocn2)cc1,5.4,5.3429446
,Clc1ccc2c(c1)C1(CN(C(=O)c3ccnn3C3CC3)C2)CCN(c2cncc3ccccc23)C1=O,6.8,5.848744
,COc1cccc(c1)C(=O)Nc2nc([nH]n2)SCc3ccc(cc3)Cl,9.698581,6.31813
,Clc1ccc2c(c1)C(C(=O)Nc1cncc3ccccc13)NCC2,5.9,6.4500794
,Cc1nccn1Cc1ccc2c(NC(=O)C3CCOc4ccc(Cl)cc43)cncc2c1,5.3,6.4048433
,CC(C)(C)c1ccc(N([C@@H](C(=O)NCCc2cccc(F)c2)c2cccnc2)C(=O)C=C)cc1,4.1,7.181826
,Clc1cccc(CC(=O)NC2CC(=O)c3ccccc32)c1,4.3,6.1189218
,CC(C)(C)c1ccc(cc1)N(C(c2cccnc2)C(=O)NCCc3cccc(c3)F)C(=O)c4c[nH]nc4,8.315559,6.1221676
,COC(CNC(=O)C(N(C(=O)c1cocn1)c1ccc(C(C)(C)C)cc1)c1cccnc1)OC,5.1,5.5367265
,CC(C)(C)NC(=O)CN1CC(C(=O)Nc2cncc3cc(F)ccc23)c2cc(Cl)ccc2C1=O,6.0,5.8945007
,CO[C@@]1(C(=O)Nc2cncc3ccc(F)cc23)CCOc2ccc(Cl)cc21,6.8,6.202013
,Clc1cccc(CC(=O)Nn2cnc3ccccc23)c1,5.1,5.765841
,c1ccc2c(c1)cncc2NC(=O)C3CCOc4c3cc(cc4)Br,8.840791,6.3233185
,Clc1cccc(CC(=O)Nc2cncc3ccncc23)c1,5.4,6.215561
,Cc1ccncc1NC(=O)CCc1cccc(F)c1,4.2,5.43727
,CS(=O)(=O)Cc1ccc(N(C(C(=O)NCCc2cccc(F)c2)c2cccnc2)C(=O)c2cocn2)cc1,4.6,5.214179
,CC(C)Oc1ccc(N(C(C(=O)NCCc2ccccn2)c2cccnc2)C(=O)c2cocn2)cc1,5.2,5.226853
,Fc1cccc(CC(=O)Nc2cncc3ccccc23)c1F,4.78,4.7628603
,Cc1ccncc1NC(=O)Cc2cccc(c2)Cl,7.8571362,5.9802485
,c1cc2c(cc1OCCF)C(=O)C(=O)N2,7.3445024,5.952127
,O=C1N(c2cncc3ccccc23)CCC[C@@]12CCOc1ccc(Cl)cc12,6.53,5.299561
,Clc1cccc(NC(=O)Cn2cnc3ccccc23)c1,4.1,6.1020675
,CC1(n2cc(CNCC3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)cn2)CCS(=O)(=O)C1,4.6,5.4734755
,Clc1ccc2c(c1)C1(C(=O)Nc3cncc4cccc(Cl)c34)CC(O2)C1,4.1,5.6551495
,COc1cc2ccccc2c(c1)CN3CCN(CC3)C(=O)CCl,8.790289,6.1850166
,O=C(Cc1cncc2ccccc12)N1CCC(c2cccc(F)c2)CC1,4.71,4.8717594
,CC(C)(C)c1ccc(N(C(C(=O)NCC2CCCO2)c2cccnc2)C(=O)c2cocn2)cc1,5.3,5.160157
,Clc1cccc(CC(=O)Nc2nncc3ccccc23)c1,4.7,5.9898677
,Fc1ccc2cncc(NC(=O)[C@H]3CCNc4cc(Cl)c(Cl)cc43)c2c1,6.8,6.4301844
,Cc1cccc(CC(=O)Nc2cncc3ccccc23)c1F,4.2,5.1092916
,C[C@@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(S(=O)(=O)CC1(C#N)CC1)Cc1ccc(Cl)cc12,4.9,6.829458
,CC1CCNC(=O)C1NC(=O)Cc1cccc(Cl)c1,4.4,5.9345465
,Clc1ccc2c(c1)C1(CN(S(=O)(=O)CC3CS(=O)(=O)C3)C2)CCN(c2cncc3ccccc23)C1=O,6.5,6.1511407
,OCC(F)(F)CN1CCN(C(=O)CC2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1,5.1,5.8697243
,Clc1cccc(N(CCC2CCCCC2)C(=O)Nc2cncc3ccccc23)c1,6.6,6.216182
,c1cc2c(cc1CC(=O)NC3(CC3)CNC(=O)c4cnc[nH]4)[nH]c(=O)[nH]2,7.563875,5.3411856
,CC(C)(C)c1ccc(N(C(C(=O)NCCc2cccc(F)c2)c2cccnc2)C(=O)c2coc(CS(C)(=O)=O)n2)cc1,4.4,5.9253216
,O=C(NCc1cccs1)[C@@H]1CN(C(=O)c2cccnc2)CCN1c1ccc(Cl)c(Cl)c1,6.9,7.0052533
,Cc1cccc(c1)CC2CCN(CC2)C(=O)CCl,8.347387,6.3379183
,Cc1ccncc1NC(=O)Cc2cc(cc(c2)Cl)OCc3nc(no3)C,7.615137,6.4094787
,CCc1cc(F)ccc1-c1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1,4.5,5.6540623
,OCc1ccncc1NC(=O)[C@@H]1COc2ccc(Cl)cc21,4.4,7.3025174
,O=C(Cc1cncc2ccccc12)N1CC[C@@H](c2ccc(Cl)cc2)C1,4.25,5.054073
,CCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc23)[C@H](O)[C@@H]1OP(O)(O)=O,4.2,5.057282
,Clc1cccc(CC(=O)Nc2cncc3nc[nH]c23)c1,4.9,5.785805
,CN(CC(=O)Nc1ccccc1Br)C(=O)CCl,5.2,6.4465055
,Clc1ccc2c(c1)C(C(=O)Nc1cncc3ccccc13)CNC2=O,6.7,6.520207
,CN(C)CCNC(=O)[C@@H](Cc1ccccc1)NC(=O)C=C,5.5021825,5.3785324
,CC(CCc1ccccc1)N1CCN(C(=O)CCl)CC1,4.7,6.3851323
,C[C@@H]1COC[C@@]2(C1)NC(=O)N(c1cncc3ccccc13)C2=O,5.21,4.783975
,c1cc(cc(c1)Cl)CN2CCN(C2=O)c3c4cn[nH]c4ccn3,8.536463,5.68861
,CN1CCN(c2ccccc2NC(=O)CN2Cc3ccc(Cl)cc3[C@@H](C(=O)Nc3cncc4ccccc34)C2)CC1,5.79,6.5308695
,Fc1ccc2c(NC(=O)C3CN(CC(=O)NCC(F)(F)F)C(=O)c4ccc(Cl)cc43)cncc2c1,6.1,5.984048
,Clc1ccc2c(c1)C(C(=O)Nc1cncc3ccccc13)CN(S(=O)(=O)CC1CCOCC1)C2,6.8,6.434364
,C=CC(=O)N(c1cncc2c1cccc2)C(=O)[C@H]3CCOc4c3cc(cc4)Cl,8.8216505,6.2777095
,O=C(CN1Cc2ccc(Cl)cc2[C@@H](C(=O)Nc2cncc3ccccc23)C1)NCc1cccc(F)c1,7.15,6.51548
,Clc1ccc2c(c1)C(C(=O)Nc1cncc3ccccc13)CN(C1CCNC1=O)C2=O,6.1,6.4198704
,Clc1ccc2c(c1)C(C(=O)Nc1cncc3ccccc13)CN(CC(=O)NC1CC1)C2=O,6.9,6.174847
,OC1(CNC(=O)CN2Cc3ccc(Cl)cc3C3(CCN(c4cncc5ccccc45)C3=O)C2)CCC1,6.7,6.2716217
,CNC(=O)C(N(C(=O)C=C)c1ccc(C(C)(C)C)cc1)c1cccnc1,4.4,7.2147527
,c1ccc2c(c1)cncc2NC(=O)Cc3cccc(c3)Cl,8.976041,5.861724
,CC(C)(C)c1ccc(N(C(C(=O)NCCc2cccc(F)c2)c2cnc3ccccn23)C(=O)c2ccco2)cc1,4.4,6.3938665
,Fc1cccc(CCNC(=O)C(N(C(=O)c2cocn2)c2ccc(N3CCCC3=O)cc2)c2cccnc2)c1,4.1,4.6758327
,Clc1ccc2c(c1)[C@H](C(=O)N(C(=O)C=C)c1cncc3ccccc13)CCO2,6.1,6.277709
,CC(C)(C)Oc1ccncc1NC(=O)Cc1cccc(Cl)c1,4.6,6.205475
,C[C@@]1(c2ccc(F)cc2)CCN(C(=O)Cc2cncc3ccccc23)C1,4.74,4.8364773
,CC(=O)NC(C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1,5.4,6.2167277
,CCC(=O)Nc1ccc(N(Cc2cscn2)C(=O)Cn2nnc3ccccc23)cc1,4.6,6.8496103
,CC(C)(C)c1ccc(N(C(C(=O)NCCc2cccc(F)c2)c2cccnc2)C(=O)c2cnon2)cc1,5.1,5.840546
,COc1ccc(N(C(C(=O)NCCc2cccc(F)c2)c2cccnc2)C(=O)c2ccco2)cc1,4.5,6.9359403
,CNC(=O)CN1CC(C)(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,6.8,6.1183505
,Cc1ccccc1NC(=O)C[C@H]1SC(=O)N(c2ccccc2)C1=O,6.23,6.530492
,CC(NC(=O)CCl)c1cc(F)cc(Cl)c1,4.6,5.865878
,CCN(CC1=CC=C(F)C=C1)C1=CC(CC(=O)NC2=CN=CC3=CC=CC=C23)=CC(Cl)=C1,4.3,5.5592775
,Cc1ccncc1CC(=O)Nc1cccc(Cl)c1,4.5,6.9439173
,Clc1ccc2c(c1)C1(CN(CC(=O)NCC3COC3)C2=O)CCN(c2cncc3ccccc23)C1=O,6.6,6.2024393
,COc1nc2ncc(C(N(C(=O)c3cocn3)c3ccc(C(C)(C)C)cc3)C(=O)NCCc3cccc(F)c3)cn2n1,4.5,5.5341034
,Nc1nn(C(=O)C2CCOc3ccc(Cl)cc32)c2ccncc12,4.1,6.7918344
,c1ccc2c(c1)cncc2NC(=O)N(CCC3CCCCC3)c4cc(cc(c4)Cl)OC5CC(=O)N5,8.802633,6.2587857
,NC(=O)c1ccc2c(c1)[C@@]1(CCO2)NC(=O)N(c2cncc3ccccc23)C1=O,4.85,4.8882403
,COc1ccc(-c2ccsc2S(=O)(=O)N2CCN(C(=O)CCl)CC2)cc1,6.0,6.9690332
,CCN(c1ccccc1)S(=O)(=O)c2ccc(c(c2)NC(=O)CCl)OC,8.157603,6.631068
,CCCNC(=O)CN1CC(C(=O)Nc2cncc3cc(S(C)(=O)=O)ccc23)c2cc(Cl)ccc2C1=O,6.8,6.4995813
,O=C(Cc1cncc2ccccc12)N1CC[C@@H](c2ccc(O)cc2)C1,4.55,4.5855055
,Fc1cccc(CCNC(=O)C(N(C(=O)c2cocn2)c2ccc3nc(C(F)(F)F)[nH]c3c2)c2cccnc2)c1,4.1,4.7501354
,CCN(C)S(=O)(=O)N1Cc2ccc(Cl)cc2C2(CCN(c3cncc4ccccc34)C2=O)C1,6.2,6.5026608
,COc1cc(CNC(=O)CN2C[C@H](C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2)cc(OC)c1,7.11,6.744974
,CC(=O)N1CCN(CC(=O)Nc2cncc3ccccc23)CC1,4.1,5.605268
,CC1=CC2=C(C=C1)N=C(NC1=CC(CC(=O)NC3=CN=CC4=CC=CC=C34)=CC(Cl)=C1)S2,4.9,5.3396354
,O=C(Cc1cncc2ccccc12)N1CCC[C@@H](c2nccs2)C1,4.33,4.6179857
,COc1ccc(cc1CC(=O)Nc2cncc3c2cccc3)Cl,8.870683,6.2281218
,O=C(Cc1cncc2ccccc12)N(Cc1ccccc1)[C@@H]1CCCC12CCC2,4.95,5.365046
,c1ccc(c(c1)CCS(=O)(=O)N)CN2CCN(CC2)C(=O)CCl,9.078974,6.172885
,Clc1ccc2c(c1)C(C(=O)Nc1cncc3ccccc13)CN(S(=O)(=O)CC1(CC#N)CC1)C2,6.9,6.54436
,CNC(=O)CN1C[C@]2(CCN(c3cncc4ccccc34)C2=O)c2cc(Cl)ccc2C1=O,4.1,6.233526
,FC(F)(F)c1ccc(S(=O)(=O)N2CCN(C(=O)CCl)CC2)cc1,4.5,6.202939
,N=C(N)Nc1ccc(OC(=O)Nc2ccccc2)cc1,5.68,5.3151717
,Fc1cncc(CC(=O)Nc2cncc3ccccc23)c1,5.33,5.0676436
,CNC(=O)CN1C[C@@H](C(=O)Nc2cncc3cccc(Cl)c23)c2cc(Cl)ccc2C1=O,4.8,6.2411666
,CNC(=O)CN1Cc2ccc(Cl)cc2C2(CC(=O)N(c3cncc4ccccc34)C2=O)C1,6.7,5.835629
,CC(C)(C)c1ccc(cc1)N([C@@H](c2cccnc2)C(=O)NCCc3cccc(c3)F)C(=O)C=C,8.5264,7.1818266
,c1ccc2c(c1)cncc2NC(=O)C(c3cccc(c3)Cl)NC(=O)Cn4cc(c(=O)[nH]c4=O)C#N,7.608699,5.5802875
,Cc1ccncc1NC(=O)C(C(=O)c1cc(=O)[nH]c2ccccc12)c1cccc(Cl)c1,4.8,6.139015
,COc1ccc(-c2ccccc2S(=O)(=O)N2CCN(C(=O)CCl)CC2)cc1,6.3,6.9572916
,CC1(C(=O)Nc2cncc3ccccc23)CNS(=O)(=O)c2ccc(Cl)cc21,6.6,6.4134817
,O=C1N[C@@]2(CCOc3ccc(C(F)F)cc32)C(=O)N1c1cncc2ccccc12,5.44,4.634734
,FC(F)c1ccc(CCNC(=O)CN2C[C@H](C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2)cc1,7.3,6.6256237
,O=C(Cc1cncc2ccccc12)N(Cc1cccc(Cl)c1)c1ccccn1,5.88,5.8050795
,CC(C)(C)c1ccc(cc1)N(C(c2cccnc2)C(=O)Nc3ccc4c(c3)OCO4)C(=O)C=C,7.2072163,6.5681915
,Clc1ccc2c(c1)[C@@]1(CCO2)NC(=O)N(c2cncc3ccccc23)C1=O,6.2,4.808564
,ClCC(=O)N1CCCN(S(=O)(=O)Cc2ccccc2)CC1,5.1,6.514923
,COC1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,9.627722,6.1674495
,CC(C)(C)c1ccc(N(C(C(=O)NCCc2cccc(F)c2)c2cccnc2)C(=O)c2cocn2)cc1,6.3,5.144625
,N[C@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,6.3,6.1467667
,Cn1nncc1CC(=O)NC(c1nc2ccccc2n1C)c1ccccc1,4.4,5.234875
,CC(C)(C)c1ccc(N(C(C(=O)NCC2CCOC2)c2cccnc2)C(=O)c2cocn2)cc1,5.3,4.926079
,Cc1ccccc1NC(=O)CC2C(=O)N(C(=O)S2)c3ccccc3,9.181699,6.530492
,c1ccc(cc1)NC(=O)Cc2cncc3c2cccc3,7.3460402,5.2845364
,Clc1ccc2c(c1)C(C(=O)Nc1cncc3c1CCCC3)CNS2(=O)=O,6.3,6.4344015
,FC1(CNC(=O)CN2Cc3ccc(Cl)cc3C3(CCN(c4cncc5ccccc45)C3=O)C2)CC1,6.8,6.270052
,CC(C)(C)c1ccc(N(C(C(=O)NCCc2cccc(F)c2)c2cncc(C#N)c2)C(=O)C=C)cc1,5.1,7.2273726
,O=C(N1CCN(Cc2ccccc2)CC1)c1cc(=O)[nH]c2ccccc12,5.1,6.7624245
,Cc1ccc(N(C(C(=O)NCCc2cccc(F)c2)c2cccnc2)C(=O)c2cocn2)cc1,4.3,4.7692184
,CC(=O)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1,6.4,6.716871
,Oc1cc(C(=O)NNc2nc3ccccc3[nH]2)c2ccccc2n1,4.6,5.3132
,CS(=O)(=O)N1C[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1,6.8,6.873929
,CN1C[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,6.7,6.1061535
,ClCC(=O)N1CCN(Cc2cnc(Cc3ccccc3)s2)CC1,4.5,6.0661297
,c1ccc2c(c1)cncc2CC(=O)Nc3cccc(c3)Cl,8.1426115,5.786187
,ClCC(=O)N1CCN(S(=O)(=O)c2ccsc2)[C@@H](C(=O)NC(c2ccccc2)c2ccccc2)C1,6.1,6.198053
,CC(C)CCN(Cc1ccccc1)C(=O)Cc1cncc2ccccc12,5.13,5.6397552
,Brc1ccc2c(c1)C(C(=O)Nc1cncc3ccccc13)CC(=O)N2,5.9,6.0333014
,Clc1cccc(CC(=O)Nc2cncc3ccccc23)n1,4.4,5.5250535
,CO[C@]1(C(=O)Nc2cncc3ccc(F)cc23)CCOc2ccc(Cl)cc21,4.6,6.202014
,CCNC(=O)C(c1cccnc1)N(c2ccc(cc2)C(C)(C)C)C(=O)C=C,7.712398,7.0897875
,Clc1cccc(CC(=O)Nc2cncc3c2CCCN3)c1,5.1,6.100654
,CN(C)c1ccc2c(NC(=O)Cc3cccc(Cl)c3)cncc2c1,5.2,6.1142626
,CNC(=O)CN1C[C@]2(CC(=O)N(c3cncc4ccccc34)C2=O)c2cc(Cl)ccc2C1=O,4.1,5.978978
,CO[C@@H]1CCN2[C@H](C1)C(=O)N(c1cncc3ccccc13)C2=O,4.03,5.0573406
,Cc1ccncc1NC(=O)Cc2cc(cc(c2)Cl)OC,7.3604856,6.381237
,CC(C)(C#N)c1ccc(N(Cc2cccc(Cl)c2)C(=O)Cc2cncc3ccccc23)cc1,6.2,6.2674084
,O=C(Cc1cncc2ccccc12)N1CC[C@@H](Sc2cccc(Cl)c2)C1,4.53,5.3198605
,Cc1ccncc1N2CCC(S2(=O)=O)c3cccc(c3)Cl,7.1659307,6.4624043
,CCC(=O)Nc1ccc(N(Cc2ccccc2)C(=O)Nn2nnc3ccccc23)cc1,5.4,5.436874
,Fc1c(Cl)cccc1CC(=O)Nc1cncc2ccccc12,4.6,5.478486
,O=C1N[C@@]2(CCOc3ccccc32)C(=O)N1c1cncc2ccccc12,4.82,4.4461107
,CO[C@@H](C)CN1C[C@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,7.07,6.5831556
,Fc1ccc(C(F)(F)C(=O)Nc2cncc3ccccc23)cc1F,5.16,5.4709063
,Cc1ccnc([C@@H]2CCN(C(=O)Cc3cncc4ccccc34)C2)c1,4.06,4.961442
,c1ccc2c(c1)cncc2N3C(=O)[C@]4(CCOc5c4cc(cc5)Cl)NC3=O,9.187958,4.808564
,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](CC1CCNC1=O)C(O)S(O)(=O)=O,7.3,5.906189
,c1ccc2c(c1)cncc2N3C(=O)C4(CCOc5c4cc(cc5)Cl)NC3=O,9.438334,4.808564
,O=C(Cc1cncc2ccccc12)N1CC[C@@H](C2CCCCC2)C1,5.26,5.0808845
,CNC(=O)CN1Cc2ccc(Cl)cc2[C@]2(CCN(c3cncc4ccc(F)cc34)C2=O)C1,4.8,6.5075903
,CN1C(=O)N(c2cncc3ccccc23)C(=O)C12CN(S(=O)(=O)C1CC1)C2,4.74,5.096408
,c1ccc(cc1)N2CCN(CC2)C(=O)c3cc(=O)[nH]c4c3cccc4,7.982853,6.3096747
,CNC(=O)CN1C(C)C(C(=O)Nc2cncc3cc(S(C)(=O)=O)ccc23)c2cc(Cl)ccc2C1=O,7.3,6.627266
,CC(C)(C)c1ccc(N([C@@H](C(=O)NCCc2cccc(F)c2)c2cccnc2)C(=O)c2ccco2)cc1,4.8,7.3401093
,CC(C)(C)c1ccc(N(C(C(=O)NCc2cccnc2)c2cccnc2)C(=O)c2cocn2)cc1,4.6,5.071708
,FC(F)(F)CNCCOc1ccc2cncc(N3CCC4(CN(S(=O)(=O)CC5(C#N)CC5)Cc5ccc(Cl)cc54)C3=O)c2c1,6.8,6.8274975
,CN(C)CCOc1ccc2cncc(NC(=O)C3CN(S(=O)(=O)CC4(C#N)CC4)Cc4ccc(Cl)cc43)c2c1,6.9,6.6181927
,Cc1ccc(c(c1F)F)c2cc(cc(c2)Cl)CC(=O)Nc3cnccc3C,7.2504144,5.3982077
,Cc1ccc(F)c(CN(C)C(=O)Cc2cncc3ccccc23)c1F,4.24,5.4950953
,C[C@H]1C[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2O1,4.7,6.678353
,Cc1cc(F)cc2cncc(NC(=O)Cc3cccc(Cl)c3)c12,6.1,6.0399327
,CC(=O)c1ccc(N(C(C(=O)NCCc2cccc(F)c2)c2cccnc2)C(=O)c2ccco2)cc1,4.2,6.648559
,C[C@@H]1C[C@@H](c2cc(ccc2O1)Cl)C(=O)Nc3cncc4c3cccc4,8.575925,6.678352
,CN1C(=O)c2ccc(Cl)cc2[C@@]12CCCN(c1cncc3ccccc13)C2=O,5.57,5.23279
,CN(C)c1ccc(N(Cc2ccsc2)C(=O)Cc2cncc3ccccc23)cc1,6.5,5.8699727
,O=C(CN1Cc2ccc(Cl)cc2[C@@H](C(=O)Nc2cncc3ccccc23)C1)NCCc1cccc(Cl)c1,7.29,6.6298795
,Cc1ccccc1C[C@@H]1CCCN1C(=O)Cc1cncc2ccccc12,4.43,4.6085052
,Clc1ccc2c(c1)[C@@H](C(=O)Nc1cncc3ccccc13)CN(CC(=O)NCc1c(Cl)cccc1Cl)C2,6.21,6.8739023
,CC(C)Oc1ccc(N(C(C(=O)NCCc2cccc(F)c2)c2cccnc2)C(=O)c2cocn2)cc1,6.2,5.574568
,CNC(C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1,5.3,6.540654
,Fc1cccc(CCNC(=O)C(N(C(=O)c2cocn2)c2ccc(-n3cc[nH]c3=O)cc2)c2cccnc2)c1,4.3,4.758918
,Cc1nc(CN2CC(C(=O)Nc3cncc4ccc(F)cc34)c3cc(Cl)ccc3C2)c[nH]1,6.5,6.1783657
,COc1ccc2cncc(NC(=O)[C@@]3(OC)CCOc4ccc(Cl)cc43)c2c1,5.4,6.5799046
,FC(F)Oc1ccc(N(C(C(=O)NCCc2cccc(F)c2)c2cccnc2)C(=O)c2c[nH]cn2)cc1,4.7,5.646947
,CN1C[C@H](C(=O)Nc2cncc3ccccc23)c2cc(CC#N)ccc2C1=O,4.16,5.3261585
,Clc1ccc2c(c1)[C@]1(CN(S(=O)(=O)CC3(C#N)CC3)C2)CC(=O)N(c2cncc3ccccc23)C1=O,7.3,6.5783715
,CNC(=O)CN1C[C@]2(CCN(C3=CN=CC4=CC=C(Cl)C=C34)C2=O)C2=CC(Cl)=CC=C2C1=O,7.4,6.989232
,CC1CN(CCO)CCN1C(=O)CC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,4.8,5.830435
,O=C(Cc1cncc2ccccc12)N1CC(CC2CCC2)C1,4.94,4.596381
,Cn1nc(-c2ccc(C(F)(F)F)cc2)nc2c(=O)n(C)c(=O)nc1-2,4.8,4.9048533
,Cc1ccncc1NC(=O)Cn2ccc3c2cc(cc3)Cl,7.6996613,6.26958
,CN1CCC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,6.4,6.688021
,FC(F)(F)c1ccncc1NC(=O)Cc1cccc(Cl)c1,4.7,5.939563
,C=CC(=O)N(c1ccc(cc1)C(F)(F)F)C(c2cccnc2)C(=O)NCCc3cccc(c3)F,8.213464,6.2298694
,Cc1c(Cl)ccc2c1[C@H](C(=O)Nc1cncc3ccccc13)CCO2,5.4,6.299651
,c1ccc2c(c1)cncc2NC(=O)[C@H]3CCOc4c3cc(cc4)Cl,7.2306647,6.971649
,CCS(=O)(=O)Nc1ccc2cncc(NC(=O)Cc3cccc(Cl)c3)c2c1,6.0,6.589199
,COC1=CC(Cl)=NC(NC2=CC(Cl)=CC(CC(=O)NC3=CN=CC4=CC=CC=C34)=C2)=N1,6.3,5.674099
,COC(=O)CN(C)S(=O)(=O)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1,6.9,6.8069167
,c1ccc2c(c1)cncc2NC(=O)Cc3cc(cc(c3)Cl)Cc4ccn[nH]4,8.0272875,5.2598867
,c1ccc2c(c1)cncc2NC(=O)Cc3cc(cc(c3)Cl)F,9.360975,5.792674
,Clc1ccc(NC(=O)C(=C)CN(C(=O)[C@H]2CCOc3ccc(Cl)cc32)c2cncc3ccccc23)cc1,5.18,5.6207976
,Clc1cccc(CC(=O)Nc2cncc3oncc23)c1,4.3,6.25894
,FC(F)(F)c1cccc(CC(=O)Nc2cncc3ccccc23)c1,5.2,5.040517
,CN(Cc1cccc(Cl)c1)C(=O)Cc1cncc2ccccc12,5.23,5.982916
,c1ccc2c(c1)cc(cc2CN3CCN(CC3)C(=O)CCl)C#N,8.934654,5.5808268
,Clc1cccc(CC(=O)Nn2nnc3ccccc23)c1,5.2,5.6622376
,Cc1ncc(-c2cccc(Cl)c2)c(=O)n1-c1cncc2ccccc12,4.8,5.9258075
,CNC(=O)CN1C[C@H](C(=O)Nc2cncc3cc(Cl)ccc23)c2cc(Cl)ccc2C1=O,6.8,6.224959
,Cc1ccncc1NC(=O)Cc2cc(cc(c2)Cl)OCc3cc(no3)c4ccc(cc4)OC,7.8604946,6.5660625
,O=C(Nc1c[nH]c2ncccc12)Nc1cccc(C#N)c1,4.2,5.854837
,Fc1cc(Cl)c2c(N3CCC4(CN(S(=O)(=O)CC5(C#N)CC5)Cc5ccc(Cl)cc54)C3=O)cncc2c1,4.6,6.9419413
,CC(C)(CS(=O)(=O)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1)C#N,6.9,6.565488
,Clc1ccc2c(c1)C(CCC1CC1)(C(=O)Nc1cncc3ccccc13)CCO2,4.4,5.972998
,COc1ccc2c(NC(=O)Cc3cccc(Cl)c3)cncc2c1,5.1,6.3890424
,O=C(Cc1cncc2ccccc12)N(Cc1ccccc1)C1CCC1,5.13,5.232444
,Cc1ccc(CC(=O)Nc2cncc3ccccc23)cc1Cl,6.0,5.8801765
,O=C(Cc1cc(F)c(F)c(F)c1)Nc1cncc2ccccc12,6.33,5.180562
,Cc1cc(F)ccc1C(F)(F)C(=O)Nc1cncc2ccccc12,4.56,5.8492246
,Clc1ccc2c(c1)[C@@H](C(=O)Nc1cncc3ccccc13)CN(CC(=O)NC(c1ccccc1)c1ccccc1)C2,6.74,6.645186
,CCNc1c(cc(cn1)C#N)CN2CCN(CC2)C(=O)CCl,8.785158,5.6614847
,CCOC(=O)/C=C/N1CCN(S(=O)(=O)c2ccccc2)CC1,4.5,6.5072613
,Clc1ccc2c(c1)[C@@H](C(=O)Nc1cncc3ccncc13)CCO2,6.0,6.5966196
,COc1ccc(N(C(C(=O)NCCc2cccc(F)c2)c2cccnc2)C(=O)c2cocn2)cc1,4.7,5.164799
