protein,drug,label,prediction
,COCCOc1ccc2cncc(N3CCC4(CN(S(=O)(=O)CC5(C#N)CC5)Cc5ccc(Cl)cc54)C3=O)c2c1,6.8,6.932566
,ClC1=CC2=C(OCCC2C(=O)N(CC(=C)C(=O)NC2=CC=CC=C2)C2=C3C=CC=CC3=CN=C2)C=C1,6.45,4.1293974
,Cc1ccncc1N1CCC(c2cccc(Cl)c2)S1(=O)=O,4.1,5.691595
,CC(=O)Nc1ccc(cc1CN2CCN(CC2)C(=O)CCl)C#N,7.75715,7.6100955
,ClCC(=O)N1CCN(Cc2cccs2)CC1,5.2,5.509059
,C[C@H]1C[C@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2O1,4.3,6.1245823
,O[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,6.0,5.7284436
,COc1ccc2[nH]cc(CCNC(=O)c3cncc4ccccc34)c2c1,4.24,5.795447
,Clc1ccc2c(c1)C(C(=O)Nc1n[nH]c3ccncc13)CCO2,4.2,6.714155
,C=C(C(O)=O)CN(C1=CN=CC2=CC=CC=C12)C([C@@H]1C2=CC(Cl)=CC=C2CN(CC(NC)=O)C1)=O,4.88,3.4360554
,Clc1cccc(C(NC(=O)Cn2ncn3nccc3c2=O)C(=O)Nc2cncc3ccccc23)c1,4.7,5.7246695
,c1ccc2c(c1)nnn2NC(=O)Cc3cccc(c3)Cl,7.5080357,5.9409666
,ClCC(=O)N1CCN(S(=O)(=O)c2ccsc2)[C@H](C(=O)Nc2ccccc2)C1,6.1,6.045779
,CC(C)Oc1ccc(N(C(C(=O)NCCc2ccncc2)c2cccnc2)C(=O)c2cocn2)cc1,5.4,4.933304
,Clc1ccc2c(c1)C1(CN(C(=O)c3ccnn3C3CC3)C2)CCN(c2cncc3ccccc23)C1=O,6.8,5.803421
,COc1cccc(c1)C(=O)Nc2nc([nH]n2)SCc3ccc(cc3)Cl,9.698581,8.171064
,Clc1ccc2c(c1)C(C(=O)Nc1cncc3ccccc13)NCC2,5.9,6.0089836
,Cc1nccn1Cc1ccc2c(NC(=O)C3CCOc4ccc(Cl)cc43)cncc2c1,5.3,6.0425816
,CC(C)(C)c1ccc(N([C@@H](C(=O)NCCc2cccc(F)c2)c2cccnc2)C(=O)C=C)cc1,4.1,5.3603287
,Clc1cccc(CC(=O)NC2CC(=O)c3ccccc32)c1,4.3,5.8665323
,CC(C)(C)c1ccc(cc1)N(C(c2cccnc2)C(=O)NCCc3cccc(c3)F)C(=O)c4c[nH]nc4,8.315559,7.425278
,COC(CNC(=O)C(N(C(=O)c1cocn1)c1ccc(C(C)(C)C)cc1)c1cccnc1)OC,5.1,5.3032556
,CC(C)(C)NC(=O)CN1CC(C(=O)Nc2cncc3cc(F)ccc23)c2cc(Cl)ccc2C1=O,6.0,6.3857903
,CO[C@@]1(C(=O)Nc2cncc3ccc(F)cc23)CCOc2ccc(Cl)cc21,6.8,5.787632
,Clc1cccc(CC(=O)Nn2cnc3ccccc23)c1,5.1,4.8915462
,c1ccc2c(c1)cncc2NC(=O)C3CCOc4c3cc(cc4)Br,8.840791,8.18354
,Clc1cccc(CC(=O)Nc2cncc3ccncc23)c1,5.4,5.428272
,Cc1ccncc1NC(=O)CCc1cccc(F)c1,4.2,5.180412
,CS(=O)(=O)Cc1ccc(N(C(C(=O)NCCc2cccc(F)c2)c2cccnc2)C(=O)c2cocn2)cc1,4.6,4.141379
,CC(C)Oc1ccc(N(C(C(=O)NCCc2ccccn2)c2cccnc2)C(=O)c2cocn2)cc1,5.2,5.0165477
,Fc1cccc(CC(=O)Nc2cncc3ccccc23)c1F,4.78,5.3969646
,Cc1ccncc1NC(=O)Cc2cccc(c2)Cl,7.8571362,6.400638
,c1cc2c(cc1OCCF)C(=O)C(=O)N2,7.3445024,6.330454
,O=C1N(c2cncc3ccccc23)CCC[C@@]12CCOc1ccc(Cl)cc12,6.53,5.758169
,Clc1cccc(NC(=O)Cn2cnc3ccccc23)c1,4.1,5.1435137
,CC1(n2cc(CNCC3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)cn2)CCS(=O)(=O)C1,4.6,5.890753
,Clc1ccc2c(c1)C1(C(=O)Nc3cncc4cccc(Cl)c34)CC(O2)C1,4.1,6.3605494
,COc1cc2ccccc2c(c1)CN3CCN(CC3)C(=O)CCl,8.790289,7.3820434
,O=C(Cc1cncc2ccccc12)N1CCC(c2cccc(F)c2)CC1,4.71,5.011408
,CC(C)(C)c1ccc(N(C(C(=O)NCC2CCCO2)c2cccnc2)C(=O)c2cocn2)cc1,5.3,5.2235446
,Clc1cccc(CC(=O)Nc2nncc3ccccc23)c1,4.7,5.834224
,Fc1ccc2cncc(NC(=O)[C@H]3CCNc4cc(Cl)c(Cl)cc43)c2c1,6.8,6.015797
,Cc1cccc(CC(=O)Nc2cncc3ccccc23)c1F,4.2,5.064787
,C[C@@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(S(=O)(=O)CC1(C#N)CC1)Cc1ccc(Cl)cc12,4.9,6.99313
,CC1CCNC(=O)C1NC(=O)Cc1cccc(Cl)c1,4.4,5.351555
,Clc1ccc2c(c1)C1(CN(S(=O)(=O)CC3CS(=O)(=O)C3)C2)CCN(c2cncc3ccccc23)C1=O,6.5,6.047356
,OCC(F)(F)CN1CCN(C(=O)CC2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1,5.1,6.178943
,Clc1cccc(N(CCC2CCCCC2)C(=O)Nc2cncc3ccccc23)c1,6.6,4.9324617
,c1cc2c(cc1CC(=O)NC3(CC3)CNC(=O)c4cnc[nH]4)[nH]c(=O)[nH]2,7.563875,5.327308
,CC(C)(C)c1ccc(N(C(C(=O)NCCc2cccc(F)c2)c2cccnc2)C(=O)c2coc(CS(C)(=O)=O)n2)cc1,4.4,4.57401
,O=C(NCc1cccs1)[C@@H]1CN(C(=O)c2cccnc2)CCN1c1ccc(Cl)c(Cl)c1,6.9,5.9691052
,Cc1cccc(c1)CC2CCN(CC2)C(=O)CCl,8.347387,6.7678075
,Cc1ccncc1NC(=O)Cc2cc(cc(c2)Cl)OCc3nc(no3)C,7.615137,7.749
,CCc1cc(F)ccc1-c1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1,4.5,5.4488907
,OCc1ccncc1NC(=O)[C@@H]1COc2ccc(Cl)cc21,4.4,5.6056504
,O=C(Cc1cncc2ccccc12)N1CC[C@@H](c2ccc(Cl)cc2)C1,4.25,4.993726
,CCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc23)[C@H](O)[C@@H]1OP(O)(O)=O,4.2,2.380334
,Clc1cccc(CC(=O)Nc2cncc3nc[nH]c23)c1,4.9,5.3716226
,CN(CC(=O)Nc1ccccc1Br)C(=O)CCl,5.2,5.3929853
,Clc1ccc2c(c1)C(C(=O)Nc1cncc3ccccc13)CNC2=O,6.7,6.1138206
,CN(C)CCNC(=O)[C@@H](Cc1ccccc1)NC(=O)C=C,5.5021825,5.0287085
,CC(CCc1ccccc1)N1CCN(C(=O)CCl)CC1,4.7,5.4236746
,C[C@@H]1COC[C@@]2(C1)NC(=O)N(c1cncc3ccccc13)C2=O,5.21,4.742579
,c1cc(cc(c1)Cl)CN2CCN(C2=O)c3c4cn[nH]c4ccn3,8.536463,7.217605
,CN1CCN(c2ccccc2NC(=O)CN2Cc3ccc(Cl)cc3[C@@H](C(=O)Nc3cncc4ccccc34)C2)CC1,5.79,5.4396896
,Fc1ccc2c(NC(=O)C3CN(CC(=O)NCC(F)(F)F)C(=O)c4ccc(Cl)cc43)cncc2c1,6.1,5.8537264
,Clc1ccc2c(c1)C(C(=O)Nc1cncc3ccccc13)CN(S(=O)(=O)CC1CCOCC1)C2,6.8,6.4866385
,C=CC(=O)N(c1cncc2c1cccc2)C(=O)[C@H]3CCOc4c3cc(cc4)Cl,8.8216505,6.911072
,O=C(CN1Cc2ccc(Cl)cc2[C@@H](C(=O)Nc2cncc3ccccc23)C1)NCc1cccc(F)c1,7.15,5.96321
,Clc1ccc2c(c1)C(C(=O)Nc1cncc3ccccc13)CN(C1CCNC1=O)C2=O,6.1,5.9193716
,Clc1ccc2c(c1)C(C(=O)Nc1cncc3ccccc13)CN(CC(=O)NC1CC1)C2=O,6.9,6.050235
,OC1(CNC(=O)CN2Cc3ccc(Cl)cc3C3(CCN(c4cncc5ccccc45)C3=O)C2)CCC1,6.7,6.6642737
,CNC(=O)C(N(C(=O)C=C)c1ccc(C(C)(C)C)cc1)c1cccnc1,4.4,5.5166197
,c1ccc2c(c1)cncc2NC(=O)Cc3cccc(c3)Cl,8.976041,7.182031
,CC(C)(C)c1ccc(N(C(C(=O)NCCc2cccc(F)c2)c2cnc3ccccn23)C(=O)c2ccco2)cc1,4.4,5.123019
,Fc1cccc(CCNC(=O)C(N(C(=O)c2cocn2)c2ccc(N3CCCC3=O)cc2)c2cccnc2)c1,4.1,4.6829147
,Clc1ccc2c(c1)[C@H](C(=O)N(C(=O)C=C)c1cncc3ccccc13)CCO2,6.1,5.618845
,CC(C)(C)Oc1ccncc1NC(=O)Cc1cccc(Cl)c1,4.6,5.732621
,C[C@@]1(c2ccc(F)cc2)CCN(C(=O)Cc2cncc3ccccc23)C1,4.74,5.1047935
,CC(=O)NC(C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1,5.4,5.6094513
,CCC(=O)Nc1ccc(N(Cc2cscn2)C(=O)Cn2nnc3ccccc23)cc1,4.6,5.1217465
,CC(C)(C)c1ccc(N(C(C(=O)NCCc2cccc(F)c2)c2cccnc2)C(=O)c2cnon2)cc1,5.1,5.1727095
,COc1ccc(N(C(C(=O)NCCc2cccc(F)c2)c2cccnc2)C(=O)c2ccco2)cc1,4.5,5.38602
,CNC(=O)CN1CC(C)(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,6.8,6.288091
,Cc1ccccc1NC(=O)C[C@H]1SC(=O)N(c2ccccc2)C1=O,6.23,4.9302893
,CC(NC(=O)CCl)c1cc(F)cc(Cl)c1,4.6,5.230842
,CCN(CC1=CC=C(F)C=C1)C1=CC(CC(=O)NC2=CN=CC3=CC=CC=C23)=CC(Cl)=C1,4.3,4.4968557
,Cc1ccncc1CC(=O)Nc1cccc(Cl)c1,4.5,5.539719
,Clc1ccc2c(c1)C1(CN(CC(=O)NCC3COC3)C2=O)CCN(c2cncc3ccccc23)C1=O,6.6,6.4594646
,COc1nc2ncc(C(N(C(=O)c3cocn3)c3ccc(C(C)(C)C)cc3)C(=O)NCCc3cccc(F)c3)cn2n1,4.5,5.5389943
,Nc1nn(C(=O)C2CCOc3ccc(Cl)cc32)c2ccncc12,4.1,6.371826
,c1ccc2c(c1)cncc2NC(=O)N(CCC3CCCCC3)c4cc(cc(c4)Cl)OC5CC(=O)N5,8.802633,6.1830826
,NC(=O)c1ccc2c(c1)[C@@]1(CCO2)NC(=O)N(c2cncc3ccccc23)C1=O,4.85,4.554453
,COc1ccc(-c2ccsc2S(=O)(=O)N2CCN(C(=O)CCl)CC2)cc1,6.0,6.285788
,CCN(c1ccccc1)S(=O)(=O)c2ccc(c(c2)NC(=O)CCl)OC,8.157603,7.201273
,CCCNC(=O)CN1CC(C(=O)Nc2cncc3cc(S(C)(=O)=O)ccc23)c2cc(Cl)ccc2C1=O,6.8,6.8433084
,O=C(Cc1cncc2ccccc12)N1CC[C@@H](c2ccc(O)cc2)C1,4.55,5.3593197
,Fc1cccc(CCNC(=O)C(N(C(=O)c2cocn2)c2ccc3nc(C(F)(F)F)[nH]c3c2)c2cccnc2)c1,4.1,4.257477
,CCN(C)S(=O)(=O)N1Cc2ccc(Cl)cc2C2(CCN(c3cncc4ccccc34)C2=O)C1,6.2,6.059737
,COc1cc(CNC(=O)CN2C[C@H](C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2)cc(OC)c1,7.11,6.0830975
,CC(=O)N1CCN(CC(=O)Nc2cncc3ccccc23)CC1,4.1,6.1592793
,CC1=CC2=C(C=C1)N=C(NC1=CC(CC(=O)NC3=CN=CC4=CC=CC=C34)=CC(Cl)=C1)S2,4.9,4.160449
,O=C(Cc1cncc2ccccc12)N1CCC[C@@H](c2nccs2)C1,4.33,3.8973796
,COc1ccc(cc1CC(=O)Nc2cncc3c2cccc3)Cl,8.870683,7.4281716
,O=C(Cc1cncc2ccccc12)N(Cc1ccccc1)[C@@H]1CCCC12CCC2,4.95,4.9669304
,c1ccc(c(c1)CCS(=O)(=O)N)CN2CCN(CC2)C(=O)CCl,9.078974,8.108334
,Clc1ccc2c(c1)C(C(=O)Nc1cncc3ccccc13)CN(S(=O)(=O)CC1(CC#N)CC1)C2,6.9,6.4996147
,CNC(=O)CN1C[C@]2(CCN(c3cncc4ccccc34)C2=O)c2cc(Cl)ccc2C1=O,4.1,6.3463726
,FC(F)(F)c1ccc(S(=O)(=O)N2CCN(C(=O)CCl)CC2)cc1,4.5,6.0779696
,N=C(N)Nc1ccc(OC(=O)Nc2ccccc2)cc1,5.68,4.522828
,Fc1cncc(CC(=O)Nc2cncc3ccccc23)c1,5.33,4.979347
,CNC(=O)CN1C[C@@H](C(=O)Nc2cncc3cccc(Cl)c23)c2cc(Cl)ccc2C1=O,4.8,6.0997086
,CNC(=O)CN1Cc2ccc(Cl)cc2C2(CC(=O)N(c3cncc4ccccc34)C2=O)C1,6.7,5.9902077
,CC(C)(C)c1ccc(cc1)N([C@@H](c2cccnc2)C(=O)NCCc3cccc(c3)F)C(=O)C=C,8.5264,8.195152
,c1ccc2c(c1)cncc2NC(=O)C(c3cccc(c3)Cl)NC(=O)Cn4cc(c(=O)[nH]c4=O)C#N,7.608699,5.642482
,Cc1ccncc1NC(=O)C(C(=O)c1cc(=O)[nH]c2ccccc12)c1cccc(Cl)c1,4.8,6.0706587
,COc1ccc(-c2ccccc2S(=O)(=O)N2CCN(C(=O)CCl)CC2)cc1,6.3,6.1967473
,CC1(C(=O)Nc2cncc3ccccc23)CNS(=O)(=O)c2ccc(Cl)cc21,6.6,6.2804465
,O=C1N[C@@]2(CCOc3ccc(C(F)F)cc32)C(=O)N1c1cncc2ccccc12,5.44,4.5963225
,FC(F)c1ccc(CCNC(=O)CN2C[C@H](C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2)cc1,7.3,6.255932
,O=C(Cc1cncc2ccccc12)N(Cc1cccc(Cl)c1)c1ccccn1,5.88,5.252414
,CC(C)(C)c1ccc(cc1)N(C(c2cccnc2)C(=O)Nc3ccc4c(c3)OCO4)C(=O)C=C,7.2072163,7.3401875
,Clc1ccc2c(c1)[C@@]1(CCO2)NC(=O)N(c2cncc3ccccc23)C1=O,6.2,5.097085
,ClCC(=O)N1CCCN(S(=O)(=O)Cc2ccccc2)CC1,5.1,5.97911
,COC1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,9.627722,8.026391
,CC(C)(C)c1ccc(N(C(C(=O)NCCc2cccc(F)c2)c2cccnc2)C(=O)c2cocn2)cc1,6.3,4.8533864
,N[C@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,6.3,5.662674
,Cn1nncc1CC(=O)NC(c1nc2ccccc2n1C)c1ccccc1,4.4,3.9932208
,CC(C)(C)c1ccc(N(C(C(=O)NCC2CCOC2)c2cccnc2)C(=O)c2cocn2)cc1,5.3,5.406372
,Cc1ccccc1NC(=O)CC2C(=O)N(C(=O)S2)c3ccccc3,9.181699,4.776706
,c1ccc(cc1)NC(=O)Cc2cncc3c2cccc3,7.3460402,8.229298
,Clc1ccc2c(c1)C(C(=O)Nc1cncc3c1CCCC3)CNS2(=O)=O,6.3,6.172333
,FC1(CNC(=O)CN2Cc3ccc(Cl)cc3C3(CCN(c4cncc5ccccc45)C3=O)C2)CC1,6.8,6.408531
,CC(C)(C)c1ccc(N(C(C(=O)NCCc2cccc(F)c2)c2cncc(C#N)c2)C(=O)C=C)cc1,5.1,4.7856245
,O=C(N1CCN(Cc2ccccc2)CC1)c1cc(=O)[nH]c2ccccc12,5.1,5.949168
,Cc1ccc(N(C(C(=O)NCCc2cccc(F)c2)c2cccnc2)C(=O)c2cocn2)cc1,4.3,4.7740693
,CC(=O)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1,6.4,6.2039313
,Oc1cc(C(=O)NNc2nc3ccccc3[nH]2)c2ccccc2n1,4.6,3.3873115
,CS(=O)(=O)N1C[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1,6.8,6.9457326
,CN1C[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,6.7,5.9843464
,ClCC(=O)N1CCN(Cc2cnc(Cc3ccccc3)s2)CC1,4.5,5.2578993
,c1ccc2c(c1)cncc2CC(=O)Nc3cccc(c3)Cl,8.1426115,7.189595
,ClCC(=O)N1CCN(S(=O)(=O)c2ccsc2)[C@@H](C(=O)NC(c2ccccc2)c2ccccc2)C1,6.1,6.036743
,CC(C)CCN(Cc1ccccc1)C(=O)Cc1cncc2ccccc12,5.13,5.421577
,Brc1ccc2c(c1)C(C(=O)Nc1cncc3ccccc13)CC(=O)N2,5.9,6.2126837
,Clc1cccc(CC(=O)Nc2cncc3ccccc23)n1,4.4,5.0912075
,CO[C@]1(C(=O)Nc2cncc3ccc(F)cc23)CCOc2ccc(Cl)cc21,4.6,5.7876334
,CCNC(=O)C(c1cccnc1)N(c2ccc(cc2)C(C)(C)C)C(=O)C=C,7.712398,6.4696565
,Clc1cccc(CC(=O)Nc2cncc3c2CCCN3)c1,5.1,6.0257835
,CN(C)c1ccc2c(NC(=O)Cc3cccc(Cl)c3)cncc2c1,5.2,5.6682034
,CNC(=O)CN1C[C@]2(CC(=O)N(c3cncc4ccccc34)C2=O)c2cc(Cl)ccc2C1=O,4.1,5.707512
,CO[C@@H]1CCN2[C@H](C1)C(=O)N(c1cncc3ccccc13)C2=O,4.03,4.561363
,Cc1ccncc1NC(=O)Cc2cc(cc(c2)Cl)OC,7.3604856,7.2108574
,CC(C)(C#N)c1ccc(N(Cc2cccc(Cl)c2)C(=O)Cc2cncc3ccccc23)cc1,6.2,4.870744
,O=C(Cc1cncc2ccccc12)N1CC[C@@H](Sc2cccc(Cl)c2)C1,4.53,4.014295
,Cc1ccncc1N2CCC(S2(=O)=O)c3cccc(c3)Cl,7.1659307,6.931868
,CCC(=O)Nc1ccc(N(Cc2ccccc2)C(=O)Nn2nnc3ccccc23)cc1,5.4,5.419959
,Fc1c(Cl)cccc1CC(=O)Nc1cncc2ccccc12,4.6,5.4963145
,O=C1N[C@@]2(CCOc3ccccc32)C(=O)N1c1cncc2ccccc12,4.82,5.5514255
,CO[C@@H](C)CN1C[C@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,7.07,6.025502
,Fc1ccc(C(F)(F)C(=O)Nc2cncc3ccccc23)cc1F,5.16,4.8950815
,Cc1ccnc([C@@H]2CCN(C(=O)Cc3cncc4ccccc34)C2)c1,4.06,4.9833336
,c1ccc2c(c1)cncc2N3C(=O)[C@]4(CCOc5c4cc(cc5)Cl)NC3=O,9.187958,7.8868527
,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](CC1CCNC1=O)C(O)S(O)(=O)=O,7.3,3.445371
,c1ccc2c(c1)cncc2N3C(=O)C4(CCOc5c4cc(cc5)Cl)NC3=O,9.438334,7.8868537
,O=C(Cc1cncc2ccccc12)N1CC[C@@H](C2CCCCC2)C1,5.26,4.984094
,CNC(=O)CN1Cc2ccc(Cl)cc2[C@]2(CCN(c3cncc4ccc(F)cc34)C2=O)C1,4.8,6.2921133
,CN1C(=O)N(c2cncc3ccccc23)C(=O)C12CN(S(=O)(=O)C1CC1)C2,4.74,5.0622067
,c1ccc(cc1)N2CCN(CC2)C(=O)c3cc(=O)[nH]c4c3cccc4,7.982853,7.465546
,CNC(=O)CN1C(C)C(C(=O)Nc2cncc3cc(S(C)(=O)=O)ccc23)c2cc(Cl)ccc2C1=O,7.3,6.728232
,CC(C)(C)c1ccc(N([C@@H](C(=O)NCCc2cccc(F)c2)c2cccnc2)C(=O)c2ccco2)cc1,4.8,5.8542037
,CC(C)(C)c1ccc(N(C(C(=O)NCc2cccnc2)c2cccnc2)C(=O)c2cocn2)cc1,4.6,5.5153036
,FC(F)(F)CNCCOc1ccc2cncc(N3CCC4(CN(S(=O)(=O)CC5(C#N)CC5)Cc5ccc(Cl)cc54)C3=O)c2c1,6.8,7.027687
,CN(C)CCOc1ccc2cncc(NC(=O)C3CN(S(=O)(=O)CC4(C#N)CC4)Cc4ccc(Cl)cc43)c2c1,6.9,7.03729
,Cc1ccc(c(c1F)F)c2cc(cc(c2)Cl)CC(=O)Nc3cnccc3C,7.2504144,7.6188188
,Cc1ccc(F)c(CN(C)C(=O)Cc2cncc3ccccc23)c1F,4.24,4.590585
,C[C@H]1C[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2O1,4.7,6.1245832
,Cc1cc(F)cc2cncc(NC(=O)Cc3cccc(Cl)c3)c12,6.1,5.8863206
,CC(=O)c1ccc(N(C(C(=O)NCCc2cccc(F)c2)c2cccnc2)C(=O)c2ccco2)cc1,4.2,5.6660404
,C[C@@H]1C[C@@H](c2cc(ccc2O1)Cl)C(=O)Nc3cncc4c3cccc4,8.575925,7.255566
,CN1C(=O)c2ccc(Cl)cc2[C@@]12CCCN(c1cncc3ccccc13)C2=O,5.57,5.6938963
,CN(C)c1ccc(N(Cc2ccsc2)C(=O)Cc2cncc3ccccc23)cc1,6.5,4.984237
,O=C(CN1Cc2ccc(Cl)cc2[C@@H](C(=O)Nc2cncc3ccccc23)C1)NCCc1cccc(Cl)c1,7.29,6.2282124
,Cc1ccccc1C[C@@H]1CCCN1C(=O)Cc1cncc2ccccc12,4.43,5.227823
,Clc1ccc2c(c1)[C@@H](C(=O)Nc1cncc3ccccc13)CN(CC(=O)NCc1c(Cl)cccc1Cl)C2,6.21,6.178613
,CC(C)Oc1ccc(N(C(C(=O)NCCc2cccc(F)c2)c2cccnc2)C(=O)c2cocn2)cc1,6.2,4.8534727
,CNC(C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1,5.3,5.6734424
,Fc1cccc(CCNC(=O)C(N(C(=O)c2cocn2)c2ccc(-n3cc[nH]c3=O)cc2)c2cccnc2)c1,4.3,4.2719574
,Cc1nc(CN2CC(C(=O)Nc3cncc4ccc(F)cc34)c3cc(Cl)ccc3C2)c[nH]1,6.5,5.1624613
,COc1ccc2cncc(NC(=O)[C@@]3(OC)CCOc4ccc(Cl)cc43)c2c1,5.4,6.1545563
,FC(F)Oc1ccc(N(C(C(=O)NCCc2cccc(F)c2)c2cccnc2)C(=O)c2c[nH]cn2)cc1,4.7,4.4094186
,CN1C[C@H](C(=O)Nc2cncc3ccccc23)c2cc(CC#N)ccc2C1=O,4.16,5.5000963
,Clc1ccc2c(c1)[C@]1(CN(S(=O)(=O)CC3(C#N)CC3)C2)CC(=O)N(c2cncc3ccccc23)C1=O,7.3,6.3079777
,CNC(=O)CN1C[C@]2(CCN(C3=CN=CC4=CC=C(Cl)C=C34)C2=O)C2=CC(Cl)=CC=C2C1=O,7.4,2.7713256
,CC1CN(CCO)CCN1C(=O)CC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,4.8,6.28946
,O=C(Cc1cncc2ccccc12)N1CC(CC2CCC2)C1,4.94,5.0597467
,Cn1nc(-c2ccc(C(F)(F)F)cc2)nc2c(=O)n(C)c(=O)nc1-2,4.8,5.0601535
,Cc1ccncc1NC(=O)Cn2ccc3c2cc(cc3)Cl,7.6996613,7.3769937
,CN1CCC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,6.4,5.896835
,FC(F)(F)c1ccncc1NC(=O)Cc1cccc(Cl)c1,4.7,4.751649
,C=CC(=O)N(c1ccc(cc1)C(F)(F)F)C(c2cccnc2)C(=O)NCCc3cccc(c3)F,8.213464,6.9905276
,Cc1c(Cl)ccc2c1[C@H](C(=O)Nc1cncc3ccccc13)CCO2,5.4,6.202658
,c1ccc2c(c1)cncc2NC(=O)[C@H]3CCOc4c3cc(cc4)Cl,7.2306647,7.995449
,CCS(=O)(=O)Nc1ccc2cncc(NC(=O)Cc3cccc(Cl)c3)c2c1,6.0,5.9545503
,COC1=CC(Cl)=NC(NC2=CC(Cl)=CC(CC(=O)NC3=CN=CC4=CC=CC=C34)=C2)=N1,6.3,4.116441
,COC(=O)CN(C)S(=O)(=O)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1,6.9,5.5934258
,c1ccc2c(c1)cncc2NC(=O)Cc3cc(cc(c3)Cl)Cc4ccn[nH]4,8.0272875,7.8454556
,c1ccc2c(c1)cncc2NC(=O)Cc3cc(cc(c3)Cl)F,9.360975,7.904362
,Clc1ccc(NC(=O)C(=C)CN(C(=O)[C@H]2CCOc3ccc(Cl)cc32)c2cncc3ccccc23)cc1,5.18,5.881001
,Clc1cccc(CC(=O)Nc2cncc3oncc23)c1,4.3,5.507904
,FC(F)(F)c1cccc(CC(=O)Nc2cncc3ccccc23)c1,5.2,5.529784
,CN(Cc1cccc(Cl)c1)C(=O)Cc1cncc2ccccc12,5.23,5.1631365
,c1ccc2c(c1)cc(cc2CN3CCN(CC3)C(=O)CCl)C#N,8.934654,7.2417407
,Clc1cccc(CC(=O)Nn2nnc3ccccc23)c1,5.2,4.522742
,Cc1ncc(-c2cccc(Cl)c2)c(=O)n1-c1cncc2ccccc12,4.8,5.7896748
,CNC(=O)CN1C[C@H](C(=O)Nc2cncc3cc(Cl)ccc23)c2cc(Cl)ccc2C1=O,6.8,6.1078835
,Cc1ccncc1NC(=O)Cc2cc(cc(c2)Cl)OCc3cc(no3)c4ccc(cc4)OC,7.8604946,7.2710967
,O=C(Nc1c[nH]c2ncccc12)Nc1cccc(C#N)c1,4.2,4.943481
,Fc1cc(Cl)c2c(N3CCC4(CN(S(=O)(=O)CC5(C#N)CC5)Cc5ccc(Cl)cc54)C3=O)cncc2c1,4.6,6.798675
,CC(C)(CS(=O)(=O)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1)C#N,6.9,6.5909896
,Clc1ccc2c(c1)C(CCC1CC1)(C(=O)Nc1cncc3ccccc13)CCO2,4.4,5.781394
,COc1ccc2c(NC(=O)Cc3cccc(Cl)c3)cncc2c1,5.1,6.0207253
,O=C(Cc1cncc2ccccc12)N(Cc1ccccc1)C1CCC1,5.13,5.118805
,Cc1ccc(CC(=O)Nc2cncc3ccccc23)cc1Cl,6.0,5.265936
,O=C(Cc1cc(F)c(F)c(F)c1)Nc1cncc2ccccc12,6.33,5.1129274
,Cc1cc(F)ccc1C(F)(F)C(=O)Nc1cncc2ccccc12,4.56,5.4728475
,Clc1ccc2c(c1)[C@@H](C(=O)Nc1cncc3ccccc13)CN(CC(=O)NC(c1ccccc1)c1ccccc1)C2,6.74,5.65425
,CCNc1c(cc(cn1)C#N)CN2CCN(CC2)C(=O)CCl,8.785158,7.5114923
,CCOC(=O)/C=C/N1CCN(S(=O)(=O)c2ccccc2)CC1,4.5,4.654162
,Clc1ccc2c(c1)[C@@H](C(=O)Nc1cncc3ccncc13)CCO2,6.0,6.1507516
,COc1ccc(N(C(C(=O)NCCc2cccc(F)c2)c2cccnc2)C(=O)c2cocn2)cc1,4.7,4.846644
,Clc1ccc2c(c1)[C@H](C(=O)Nc1cncc3ccccc13)CN(S(=O)(=O)CC1(C#N)CCOCC1)C2,7.1,6.2916493
