protein,drug,label,prediction
,CC(C)(O)c1cccc(Oc2ncn(CC3(O)CCN(C(=O)C4CCC(F)(F)CC4c4ccccc4)CC3)c(=O)c2N)c1,6.860121,6.8712416
,Cn1ccc2c(=O)n(CC3(O)CCN(C(=O)C4CCN(Cc5ncc(-c6cccnc6)s5)CC4c4ccccc4)CC3)cnc21,7.5086384,7.3034964
,O=C(C1CCN(Cc2cccnn2)CC1c1ccccc1)N1CCC(O)(Cn2cnc3c(ccn3-c3ccccc3)c2=O)CC1,7.169411,7.2579947
,COc1ccc(-n2ccc3c(=O)n(CC4(O)CCN(C(=O)C5CCC(F)(F)CC5c5cccs5)CC4)cnc32)cc1,7.076756,6.640572
,Cc1ccc(-c2ncc(CN3CCC(C(=O)N4CCC(O)(Cn5cnc6c(ccn6-c6ccc7c(c6)OCCO7)c5=O)CC4)C(c4ccccc4)C3)s2)cn1,8.1549015,8.181161
,Cc1nc(C2CC(F)(F)C2)sc1C(=O)N1CCC(C(=O)N2CCC(O)(Cn3cnc(Oc4ccc(F)cc4)c(N)c3=O)CC2)C(c2ccccc2)C1,7.954677,7.9121943
,CN1CCC(C(=O)Nc2cc3c(c(-c4ccccc4)c2)CN(C#N)C3)C1,4.1870866,4.8253007
,O=C(Nc1ccc2nc(NC(=O)c3ccco3)sc2c1)c1ccc(C(F)(F)F)cc1,3.60206,3.8711836
,COc1ccc(-c2ncc(CN3CCC(C(=O)N4CCC(O)(Cn5cnc6c(ccn6-c6cccc(F)c6)c5=O)CC4)C(c4ccccc4)C3)s2)cn1,8.173925,7.7258263
,Cc1ccccc1-c1nc(C)c(C(=O)N2CCC(C(=O)N3CCC(O)(Cn4cnc5c(ccn5C)c4=O)CC3)C(c3ccccc3)C2)s1,7.387216,7.3177805
,O=C(O)c1ccc(S(=O)(=O)Nc2ccc3nc(NC(=O)c4ccco4)sc3c2)cc1,3.60206,3.6644773
,CC(C)(O)CN1CCC(C(=O)N2CCC(O)(Cn3cnc(Oc4ccc(F)cc4)c(N)c3=O)CC2)C(c2ccccc2)C1,6.4867826,7.2047224
,CCn1ccc2c(=O)n(CC3(O)CCN(C(=O)C4CCN(C(=O)c5scnc5C)CC4c4ccccc4)CC3)cnc21,7.0604806,6.9405174
,CN1CCC(NC(=O)c2cc([N+](=O)[O-])c(Sc3c(Cl)cncc3Cl)s2)CC1,5.7695513,5.840212
,Cc1cncc(-c2nc(C)c(C(=O)N3CCC(C(=O)N4CCC(O)(Cn5cnc6c(ccn6C)c5=O)CC4)C(c4ccccc4)C3)s2)c1,7.5086384,7.5788856
,Cc1cnnc(C#CC2(F)CCC(C(=O)N3CCC(O)(Cn4cnc(Oc5ccc(F)cc5)c(N)c4=O)C(F)(F)C3)C(c3ccccc3)C2)c1,8.259637,7.563918
,Oc1ccc(-c2ncc(C3CCNCC3)o2)c(F)c1,4.7351823,4.7347093
,O=C(Nc1nc2ccc(NS(=O)(=O)N3CCOCC3)cc2s1)C1CCNCC1,4.2132487,4.539536
,Cc1ccc(S(=O)(=O)Nc2cc(C(F)(F)F)ccc2C(=O)Nc2nc(-c3ccccc3)cs2)cc1,5.537602,4.573843
,N#Cc1ccc(-c2ncc(CN3CCC(C(=O)N4CCC(O)(Cn5cnc6c(ccn6-c6ccc(F)cc6)c5=O)CC4)C(c4ccccc4)C3)s2)cn1,8.309804,8.071049
,O=C([C@H]1CCC(F)(F)C[C@@H]1c1ccccc1)N1CCC(O)(Cn2cnc3c(ccn3-c3ccccc3)c2=O)CC1,7.123205,7.5515556
,CC(CC(=O)N1CCC(O)(Cn2cnc3c(-c4cccc(N)c4)n(C)nc3c2=O)CC1)c1ccccc1,7.6197886,7.266844
,COc1cc(Oc2ncn(CC3(O)CCN(C(=O)C4CCN(Cc5cnc(C)cn5)CC4c4ccccc4)CC3(F)F)c(=O)c2N)ccc1Cl,7.4317985,7.210861
,CCOc1cccc(C(=O)N2CCC(C(=O)N3CCC(O)(Cn4cnc5c(ccn5C)c4=O)CC3)C(c3ccccc3)C2)c1,7.2839966,6.8778496
,COc1ccc(C2C(C#N)=C(N)Oc3n[nH]c(-c4ccn(C)c4)c32)cc1I,5.8827286,5.069648
,Cn1ccc2c(=O)n(CC3(O)CCN(C(=O)C4CCN(S(=O)(=O)c5cccc(-c6ccccc6)c5)CC4c4ccccc4)CC3)cnc21,7.387216,6.61339
,Nc1c(Oc2ccc(F)cc2)ncn(CC2(O)CCN(C(=O)C3CCN(C(=O)c4ccc5c(c4)C(=O)C(=O)N5)CC3c3ccccc3)CC2)c1=O,8.1864195,7.8919506
,Cn1ccc(-c2ccc(C(=O)N3CCC(C(=O)N4CCC(O)(Cn5cnc6c(ccn6C)c5=O)CC4)C(c4ccccc4)C3)s2)c1,7.0457573,7.4187403
,CCN(CCCNC(=O)c1ccc2nc3c(c(Cl)c2c1)CCCC3)Cc1ccccc1,4.6458917,4.9368477
,Cn1ccc2c(=O)n(CC3(O)CCN(C(=O)C4CCN(C(=O)c5ccc(-c6ccc(F)cc6)s5)CC4c4ccccc4)CC3)cnc21,7.537602,7.7307577
,CCc1c(-c2ccc(O)cc2F)cnc(N)c1-c1ccc(O)cc1,4.4534574,4.6217813
,Cc1nc(-c2ccc(C(F)(F)F)nc2)sc1C(=O)N1CCC(C(=O)N2CCC(O)(Cn3cnc(Oc4cccc(C(F)(F)F)c4)c(N)c3=O)CC2)C(c2ccccc2)C1,8.097997,7.5456314
,O=C(c1ccccc1)N1CCC(O)(Cn2cnc3c(-c4ccccc4)n[nH]c3c2=O)CC1,6.124939,5.8721647
,O=C([C@H]1Cc2cc(Cl)cc(-c3ccnc4ccsc34)c2O1)N1CCNCC1,7.0457573,6.642254
,Cn1ccc2c(=O)n(CC3(O)CCN(C(=O)C4CCN(C(=O)c5cnc(-c6ccc(N)nc6)s5)CC4c4ccccc4)CC3)cnc21,7.5850267,7.5872865
,Cn1ccc2c(=O)n(CC3(O)CCN(C(=O)C4CCN(C(=O)c5sc(Br)cc5C#N)CC4c4ccccc4)CC3)cnc21,7.3467875,7.1677227
,CCc1nnc2nc3c(nn12)-c1ccccc1C3=O,6.6478176,5.418971
,CN1CCN(CCC(=O)Nc2ccc3c(=O)n(CC4CCN(C(=O)C(CCCNC(=O)c5ccc6c(Cl)c7c(nc6c5)CCCC7)Cc5ccccc5)CC4)cnc3c2)CC1,5.090123,5.7806883
,CC(=O)c1cc([N+](=O)[O-])c(Sc2cccc(Cl)c2)s1,5.154902,5.0994673
,O=C(C1CCN(Cc2cnc(Br)s2)CC1c1ccccc1)N1CCC(O)(Cn2cnc3c(ccn3-c3cccc(Cl)c3)c2=O)CC1,7.6197886,8.081041
,Cn1cc(C(=O)N2CCC(O)(Cn3cnn4c(-c5ccc(CN)cc5)cnc4c3=O)CC2)c(Cc2ccccc2)n1,8.716699,5.487673
,Cn1ccc2c(=O)n(CC3(O)CCN(C(=O)C4CCN(C(=O)c5ccnc(Br)c5)CC4c4ccccc4)CC3)cnc21,7.1366773,7.1243706
,COC1(C#Cc2cncnc2)CCC(C(=O)N2CCC(O)(Cn3cnc(Oc4ccc(F)cc4)c(N)c3=O)C(F)(F)C2)C(c2ccccc2)C1,7.2676063,7.18791
,Cn1ccc2c(=O)n(CC3(O)CCN(C(=O)C4CCN(C(=O)c5ccc(F)cc5)CC4c4ccccc4)CC3)cnc21,7.0132284,7.2834725
,CCc1c(-c2ccc(O)cc2)cnc(N)c1-c1ccc(F)c(F)c1,4.30103,4.601419
,Cn1cnc2ccc(C(=O)N3CCC(C(=O)N4CCC(O)(Cn5cnc(Oc6ccc(F)cc6)c(N)c5=O)CC4)C(c4ccccc4)C3)cc2c1=O,8.159894,7.6992702
,CN1CCN(c2ccc(-n3ncc4c(=O)n(CC5(O)CCN(C(=O)C6(C)CC6)CC5)cnc43)cc2)CC1,6.69897,5.517666
,O=C(C1CCN(Cc2cnc(-c3ccn4ccnc4c3)s2)CC1c1ccccc1)N1CCC(O)(Cn2cnc3sccc3c2=O)CC1,7.236572,7.147827
,Cc1ccc(-c2nc(C)c(C(=O)N3CCC(C(=O)N4CCC(O)(Cn5cnc6c(ccn6C6CC6)c5=O)CC4)C(c4ccccc4)C3)s2)cn1,8.060481,7.652314
,N#CCc1ccc(Oc2ncn(CC3(O)CCN(C(=O)C4CCC(F)(F)CC4c4ccccc4)CC3)c(=O)c2N)cc1,7.0851283,7.0814986
,CCC(CC)C(=O)N1CCC(O)(Cn2cnc3cc(Cl)ccc3c2=O)CC1,3.8096683,4.5106997
,CC(CC(=O)N1CCC(O)(Cn2cnc3c(-c4ccc5c(c4)CNC5)n(C)nc3c2=O)CC1)c1ccccc1,8.636388,7.453455
,O=C(Nc1ccc2nc(NC(=O)C3CCCO3)sc2c1)c1cccnc1,4.1169066,4.383446
,COc1ccc(C2C(C#N)=C(N)Oc3n[nH]c(-c4ccc(Cl)cc4)c32)cc1Br,5.124939,4.969329
,CCc1c(-c2ccc(C#N)nc2)cnc(N)c1-c1ccc(O)cc1,4.406714,4.581043
,Cc1ccc(-c2sccc2C(=O)N2CCC(C(=O)N3CCC(O)(Cn4cnc5c(ccn5C)c4=O)CC3)C(c3ccccc3)C2)cn1,6.236572,6.9747963
,Cc1nc(C(=O)N2CCC(C(=O)N3CCC(O)(Cn4cnc5c(ccn5C)c4=O)CC3)C(c3ccccc3)C2)sc1-c1ccnn1C,7.455932,7.155135
,COc1cccc(-n2ccc3c(=O)n(CC4(O)CCN(C(=O)C5CCN(Cc6cnc(-c7ccc(C)nc7)s6)CC5c5ccccc5)CC4)cnc32)c1,7.3565474,7.8897038
,Cc1ccc(-c2ncc(CN3CCC(C(=O)N4CCC(O)(Cn5cnc6c(ccn6-c6ccc(Cl)cc6)c5=O)CC4)C(c4ccccc4)C3)s2)cn1,7.5850267,7.7944584
,CCc1c(-c2ccc(F)cc2)cnc(N)c1-c1ccc(O)cc1,4.701147,4.6448812
,CCc1c(-c2ccc(O)cc2)cnc(N)c1-c1ccc(COC)cc1,3.5228786,4.63001
,O=C(Nc1cccc(CN2CCCC2)c1)c1ccc2nc3c(c(Cl)c2c1)CCCC3,5.086186,4.854117
,COc1cc(Cl)cc(Oc2ncn(CC3(O)CCN(C(=O)C4CCN(C(=O)OC(C)(C)C)CC4c4ccccc4)CC3)c(=O)c2N)c1,6.7189665,7.101735
,Nc1ncc(-c2ccc(O)cc2)c(C2CC2)c1-c1ccc(O)cc1,4.247184,4.6446934
,Cn1ccc2c(=O)n(CC3(O)CCN(C(=O)C4CCN(Cc5cccc(-c6ccccc6)c5)CC4c4ccccc4)CC3)cnc21,7.3467875,7.443097
,O=C(Nc1nc2ccc(NS(=O)(=O)N3CCOCC3)cc2s1)c1ccco1,4.407823,3.778053
,CCOC(=O)C(c1ccccc1)N1CCC(C(=O)N2CCC(O)(Cn3cnc(Oc4ccc(F)cc4)c(N)c3=O)CC2)C(c2ccccc2)C1,7.2006593,7.259302
,CNc1cc(C(=O)N2CCC(C(=O)N3CCC(O)(Cn4cnc5c(ccn5C)c4=O)CC3)C(c3ccccc3)C2)sc1-c1ccc(C)nc1,6.958607,7.355662
,C=CCON=C1c2ccccc2-c2nn3nnnc3nc21,6.2646008,4.8474336
,Cc1ccc(-c2nc(C)c(C(=O)N3CCC(C(=O)N4CCC(O)(Cn5cnc6c(ccn6-c6ccccc6F)c5=O)CC4)C(c4ccccc4)C3)s2)cn1,7.29243,7.8852024
,Cc1cc(-c2ccc(C(=O)N3CCC(C(=O)N4CCC(O)(Cn5cnc6c(ccn6C)c5=O)CC4)C(c4ccccc4)C3)s2)ccn1,8.017729,7.537485
,CC1=C(O)/C(=C/C(C)CCC/C(C)=C/CCc2coc(Cc3ccoc3)c2)OC1=O,5.5686364,5.078417
,COc1cc(Cl)cc(Oc2ncn(CC3(O)CCN(C(=O)C4CCN(Cc5cnc(C)cn5)CC4c4ccccc4)CC3(F)F)c(=O)c2N)c1,7.154282,7.152012
,Cc1cccc(-c2nc(C)c(C(=O)N3CCC(C(=O)N4CCC(O)(Cn5cnc6c(ccn6C)c5=O)CC4)C(c4ccccc4)C3)s2)c1,7.537602,7.401456
,Nc1nc2ccccn2c1-c1ccc(O)cc1,4.6197886,4.5063553
,Nc1c(Oc2ccc(F)cc2)ncn(CC2(O)CCN(C(=O)C3CCN(Cc4cnccn4)CC3c3ccccc3)CC2)c1=O,7.9065785,7.4587975
,Cc1ccc(-c2ncc(CN3CCC(C(=O)N4CCC(O)(Cn5cnc6c(ccn6C(C)C)c5=O)CC4)C(c4ccccc4)C3)s2)cn1,7.4317985,7.5735517
,CCc1c(-c2ccc(N)cc2)cnc(N)c1-c1ccc(O)cc1,4.3279023,4.3362727
,Cc1oncc1CN1CCC(C(=O)N2CCC(O)(Cn3cnc4c(ccn4-c4ccccc4)c3=O)CC2)C(c2ccccc2)C1,7.376751,7.443533
,Cc1cc(C2CC(F)(F)CCC2C(=O)N2CCC(O)(Cn3cnc4c(-c5ccccc5)scc4c3=O)CC2)cs1,5.534617,6.9278717
,O=C(CC(C(F)F)n1ccc(F)n1)N1CCC(O)(Cn2cnc3c(cnn3-c3ccc(Cl)cc3)c2=O)CC1,6.69897,5.694236
,Cc1ccc(-c2ncc(CN3CCC(C(=O)N4CCC(O)(Cn5cnc(Oc6ccc(F)cc6)c(N)c5=O)CC4)C(c4ccccc4)C3)s2)cn1,8.585027,8.153603
,CCn1ccc2c(=O)n(CC3(O)CCN(C(=O)[C@H]4CCN(Cc5ccccc5)C[C@@H]4c4ccccc4)CC3)cnc21,4.2596374,6.5046644
,Cc1nc(C2CC(F)(F)C2)sc1C(=O)N1CCC(C(=O)N2CCC(O)(Cn3cnc(Oc4ccc(F)cc4)c(N)c3=O)C(F)(F)C2)C(c2ccccc2)C1,7.9065785,8.015069
,COc1ccc(-n2ccc3c(=O)n(CC4(O)CCN(C(=O)C5CCN(Cc6cc(C)on6)CC5c5ccccc5)CC4)cnc32)cc1,7.5686364,7.273241
,Cc1ccc(-c2ncc(CN3CCC(C(=O)N4CCC(O)(Cn5cnc6c(-c7ccoc7)scc6c5=O)CC4)C(c4ccccc4)C3)s2)cn1,7.6575775,7.891032
,O=C(Nc1nc2ccc(N(S(=O)(=O)c3cccs3)S(=O)(=O)c3cccs3)cc2s1)C1CCNCC1,5.4089355,4.7066503
,Cc1nc(-c2ccc(C#N)nc2)sc1C(=O)N1CCC(C(=O)N2CCC(O)(Cn3cnc4c(ccn4C)c3=O)CC2)C(c2ccccc2)C1,7.6575775,7.5587487
,CNC(=O)c1cccc(C(=O)N2CCC(C(=O)N3CCC(O)(Cn4cnc5c(ccn5C)c4=O)CC3)C(c3ccccc3)C2)c1,7.008774,7.109404
,CCn1ccc2c(=O)n(CC3(O)CCN(C(=O)C4CCN(Cc5cccc(F)c5)CC4c4ccccc4)CC3)cnc21,6.8860564,6.8739243
,Cc1ccc(-c2cc(C(=O)N3CCC(C(=O)N4CCC(O)(Cn5cnc6c(ccn6C)c5=O)CC4)C(c4ccccc4)C3)cs2)cn1,7.49485,7.547077
,CCc1c(-c2ccc(C(=O)NC3CC3)cc2)cnc(N)c1-c1ccc(O)cc1,5.113509,4.833439
,Nc1c(Oc2ccc(F)cc2)ncn(CC2(O)CCN(C(=O)C3CCC(F)(Cc4ccccn4)CC3c3ccccc3)CC2)c1=O,7.0996327,6.9344883
,Cc1ccc(-c2ncc(CN3CCC(C(=O)N4CCC(O)(Cn5cnc6c(ccn6CCN(C)C)c5=O)CC4)C(c4ccccc4)C3)s2)cn1,7.5228786,7.6394453
,Cn1ccc2c(=O)n(CC3(O)CCN(C(=O)C4CCN(C(=O)c5cccc(-c6ccncc6)c5)CC4c4ccccc4)CC3)cnc21,7.318759,7.2980785
,O=C(C1CCN(Cc2ccncn2)CC1c1ccccc1)N1CCC(O)(Cn2cnc3c(ccn3-c3ccccc3)c2=O)CC1,7.2848325,7.355651
,COc1cc(C(=O)N2CCC(C(=O)N3CCC(O)(Cn4cnc5c(ccn5C)c4=O)CC3)C(c3ccccc3)C2)sc1Br,7.0604806,6.9694033
,Nc1c(Oc2ccc(F)cc2)ncn(CC2(O)CCN(C(=O)C3CCN(C(=O)C4(c5ccccc5)CC4)CC3c3ccccc3)CC2)c1=O,7.450997,7.381463
,Cc1cc(Cl)cc(-c2ccnc3cc(CO)sc23)c1O[C@@H]1CNC[C@@H]1C(C)C,4.5228786,6.3427114
,O=C1CCC(=O)N1Cc1cc2nccc(-c3cc(Cl)cc4c3O[C@@H](c3ocnc3CN3CCC3)C4)c2s1,7.8860564,7.5498905
,COc1cc(-c2cc(F)c(C(=O)N3CCC(C(=O)N4CCC(O)(Cn5cnc6c(ccn6C)c5=O)CC4)C(c4ccccc4)C3)s2)cc(C)n1,7.207608,7.3753185
,Nc1c(Oc2ccc(CN(C=O)CC(F)(F)F)cc2)ncn(CC2(O)CCN(C(=O)C3CCC(F)(F)CC3c3ccccc3)CC2)c1=O,6.6439743,6.873967
,Cc1cc(-c2ccc(C(=O)N3CCC(C(=O)N4CCC(O)(Cn5cnc6c(ccn6C)c5=O)CC4)C(c4ccccc4)C3)n2C)ccn1,7.49485,7.3389025
,Nc1c(Oc2ccc(F)cc2)ncn(CC2(O)CCN(C(=O)C3CCC(F)(F)CC3c3ccccc3)CC2(F)F)c1=O,7.2441254,7.660679
,CC(CC(=O)N1CCC(O)(Cn2cnc(NCCCN(C)C)cc2=O)CC1)c1ccccc1,5.958607,5.793028
,COc1ccc(-n2ccc3c(=O)n(CC4(O)CCN(C(=O)C5CCN(Cc6ncc(C)o6)CC5c5ccccc5)CC4)cnc32)cc1,7.6575775,7.322444
,Nc1c(Oc2cccc(C3CCCCN3)c2)ncn(CC2(O)CCN(C(=O)C3CCC(F)(F)CC3c3ccccc3)CC2)c1=O,8.055024,7.646824
,CS(=O)(=O)c1cccc(NC(=O)c2cc([N+](=O)[O-])c(Sc3c(Cl)cncc3Cl)s2)c1,6.29243,5.5154204
,Cc1ncsc1C(=O)N1CCC(C(=O)N2CCC(O)(Cn3cnc4c(ccn4C)c3=O)CC2)C(c2ccccc2)C1,7.21467,7.149166
,O=C(C1CCN(Cc2ccccc2F)CC1c1ccccc1)N1CCC(O)(Cn2cnc3cccnc3c2=O)CC1,7.0655017,6.8471375
,O=C(Nc1ccc2nc(NC(=O)c3ccco3)sc2c1)c1ccc(Cl)c(F)c1,4.167491,3.9720507
,COc1ccc(-n2ccc3c(=O)n(CC4(O)CCN(C(=O)C5CCN(C(=O)OC(C)(C)C)CC5c5ccccc5)CC4)cnc32)cc1,7.3018994,7.159075
,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)CCC4=O)sc23)c1O[C@@H]1CNC[C@@H]1F,8.920818,7.631096
,Nc1c(Oc2ccc(F)cc2)ncn(CC2(O)CCN(C(=O)C3CCN(C(=O)c4cncc(-n5cccc5)c4)CC3c3ccccc3)CC2)c1=O,8.0105505,7.918557
,CN(C)c1ccc(CN2CCC(CNC(=O)c3ccc4c(Cl)c5c(nc4c3)CCCC5)CC2)cc1,5.070581,4.670437
,CC(CC(=O)N1CCC(O)(Cn2cnc3cc(NCc4ccco4)ccc3c2=O)CC1)c1ccccc1,4.9965396,5.8013153
,O=[N+]([O-])c1nc(CCNCc2ccccc2)sc1Sc1c(Cl)cncc1Cl,4.5721893,5.4823
,Cc1ncc(C(=O)N2CCC(C(=O)N3CCC(O)(Cn4cnc(Oc5ccc(F)cc5)c(N)c4=O)CC3)C(c3ccccc3)C2)s1,7.603801,7.946396
,N#CN1Cc2nc(Cl)nc(-c3ccccc3F)c2C1,4.1870866,4.4879375
,O=C(C1CCNCC1c1ccccc1)N1CCC(O)(Cn2cnc3c(ccn3-c3ccc(Cl)cc3)c2=O)CC1,7.3851027,7.0526085
,Cc1csc(CN2CCC(C(=O)N3CCC(O)(Cn4cnc5c(ccn5-c5ccccc5)c4=O)CC3)C(c3ccccc3)C2)n1,7.4436975,7.4929805
,CCn1ccc2c(=O)n(CC3(O)CCN(C(=O)C4CCN(Cc5ccccc5F)CC4c4ccccc4)CC3)cnc21,7.19382,7.0072737
,Cn1ccc2c(=O)n(CC3(O)CCN(C(=O)C4CCN(C(=O)c5ccc6c(c5)CCN(C(=O)OC(C)(C)C)C6)CC4c4ccccc4)CC3)cnc21,7.0222764,7.2107973
,Cc1ccc(-c2ncc(CN3CCC(C(=O)N4CCC(O)(Cn5cnn6c(-c7ccn(C)c7)ccc6c5=O)CC4)C(c4ccccc4)C3)s2)cn1,7.455932,7.2813025
,Cc1sc(C(=O)N2CCC(C(=O)N3CCC(O)(Cn4cnc5c(ccn5C)c4=O)CC3)C(c3ccccc3)C2)c(F)c1I,7.2006593,7.496903
,O=C(C1CCN(Cc2ccccc2)CC1c1ccccc1)N1CCC(O)(Cn2cnc3ccc(=O)[nH]c3c2=O)CC1,5.7695513,6.395913
,N#CN1CCC(NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)OCc2ccccc2)C1,5.79588,4.4755692
,Cc1ccc(-c2ncc(CN3CCC(C(=O)N4CCC(O)(Cn5cnc6c(ccn6CC(F)F)c5=O)CC4)C(c4ccccc4)C3)s2)cn1,7.004365,7.4593115
,Cn1ccc2c(=O)n(CC3(O)CCN(C(=O)C4CCN(C(=O)c5nc(-c6cccnc6)cs5)CC4c4ccccc4)CC3)cnc21,6.6575775,7.1115346
,COc1ccc(-n2ccc3c(=O)n(CC4(O)CCN(C(=O)C5CCN(Cc6ccc(C(F)(F)F)nc6)CC5c5ccccc5)CC4)cnc32)cc1,7.154902,7.0702305
,Cn1nccc1-c1ccc(C(=O)N2CCC(C(=O)N3CCC(O)(Cn4cnc5cccnc5c4=O)CC3)C(c3ccccc3)C2)s1,7.1870866,7.1578627
,Cc1ccc(-c2nc(C)c(C(=O)N3CCC(C(=O)N4CCC(O)(Cn5cnc6c(cnn6-c6ccccc6)c5=O)CC4)C(c4ccccc4)C3)s2)cn1,8.283997,7.7457685
,N#CC1=C(N)Oc2n[nH]c(-c3cccs3)c2C1c1ccc([N+](=O)[O-])cc1,4.552842,5.2222614
,COC1(C#Cc2nccn2C)CCC(C(=O)N2CCC(O)(Cn3cnc(Oc4ccc(F)cc4)c(N)c3=O)CC2)C(c2ccccc2)C1,7.549751,6.754403
,CCc1c(-c2cccc(N3CCNCC3)c2)cnc(N)c1-c1ccc(O)cc1,3.782516,4.867219
,CCc1c(-c2cccc3nn(C)cc23)cnc(N)c1-c1ccc(O)cc1,4.835647,4.6077657
,C[C@H](CC(=O)N1CCC(O)(Cn2cnc3c(-c4ccc(CN)cc4)n(C)nc3c2=O)CC1)c1ccccc1,8.2218485,7.203083
,C#Cc1csc2c(=O)n(CC3(O)CCN(C(=O)CCc4ccccc4)CC3)cnc12,5.09691,4.9635267
,O=C([C@@H]1CC(F)(F)CC[C@H]1c1ccccc1)N1CCC(O)(Cn2cnc3c(-c4ccccc4)scc3c2=O)CC1,4.9871626,6.904888
,C#CC1(OC)CCC(C(=O)N2CCC(O)(Cn3cnc(Oc4ccc(F)cc4)c(N)c3=O)CC2)C(c2ccccc2)C1,6.747147,6.9691706
,O=C(NCc1ccc(F)cc1)c1nc([N+](=O)[O-])c(Sc2c(Cl)cncc2Cl)s1,5.576754,5.8297777
,COc1cc(C)c(C2C(C#N)=C(N)Oc3n[nH]c(-c4cccs4)c32)cc1C(C)C,5.853872,5.2428236
,Cc1nc(-c2ccccc2)sc1C(=O)N1CCC(C(=O)N2CCC(O)(Cn3cnc4sccc4c3=O)CC2)C(c2ccccc2)C1,7.102373,7.172207
,COc1cnccc1-c1ccc(C(=O)N2CCC(C(=O)N3CCC(O)(Cn4cnc5c(ccn5C)c4=O)CC3)C(c3ccccc3)C2)s1,7.7447276,7.3738227
,Cn1ccc2c(=O)n(CC3(O)CCN(C(=O)C4CCN(C(=O)c5ccc6c(c5)NCCC6)CC4c4ccccc4)CC3)cnc21,6.853872,7.5699787
,COC(=O)c1cc(NC(C)=O)cc(C(=O)N2CCC(C(=O)N3CCC(O)(Cn4cnc5c(ccn5C)c4=O)CC3)C(c3ccccc3)C2)c1,7.5086384,7.058688
,CC(CC(=O)N1CCC(O)(Cn2cnc3cc(NCCc4ccccc4)ccc3c2=O)CC1)c1ccccc1,4.7517815,5.43167
,Cn1c(C(=O)N2CCC(C(=O)N3CCC(O)(Cn4cnc(Oc5ccc(F)cc5)c(N)c4=O)CC3)C(c3ccccc3)C2)cc2ccccc21,7.8664613,7.7731066
,Cc1ccc(-c2nc(C)c(C(=O)N3CCC(C(=O)N4CCC(O)(Cn5cnn6c(-c7cnn(C)c7)ccc6c5=O)CC4)C(c4ccccc4)C3)s2)cn1,7.5883803,7.25842
,COc1ccc(-n2ccc3c(=O)n(CC4(O)CCN(C(=O)C5CCN(C(=O)c6cnc(-c7ccc(OC)nc7)s6)CC5c5ccccc5)CC4)cnc32)cc1,7.91364,7.630658
,O=C(C1CC(F)(F)CCC1c1ccccc1)N1CCC(O)(Cn2cnc3c(ccn3-c3ccccc3)c2=O)CC1,7.452225,6.9761434
,O=C(C1CCN(S(=O)(=O)c2cccc(F)c2)CC1c1ccccc1)N1CCC(O)(Cn2cnc3c(ccn3-c3ccccc3)c2=O)CC1,7.0649967,7.1086016
,CC(=O)c1cnc(Sc2c(Cl)cncc2Cl)s1,4.6464686,5.2412844
,Cc1ccc(-c2ncc(CN3CCC(C(=O)N4CCC(O)(Cn5cnc6c(-c7ccccc7)c[nH]c6c5=O)CC4)C(c4ccccc4)C3)s2)cn1,8.008774,7.6325254
,CCc1c(-c2ccc(O)cc2)cnc(N)c1-c1ccc2[nH]nc(C)c2c1,4.7144427,4.875772
,CC(=O)Nc1nc2ccccn2c1-c1ccc(O)cc1,4.468521,4.7883363
,CC(CC(=O)N1CCC(O)(Cn2cnc3c(-c4ccc5c(c4)CCC5=O)n(C)nc3c2=O)CC1)c1ccccc1,8.38405,7.5949
,Cc1nc(-c2ccccc2)sc1C(=O)N1CCC(C(=O)N2CCC(O)(Cn3cnc4ccc(NC(=O)Cc5ccccc5)nc4c3=O)CC2)C(c2ccccc2)C1,7.4202166,7.1834974
,Nc1c(Oc2ccc(CN3CCOCC3)cc2)ncn(CC2(O)CCN(C(=O)C3CCC(F)(F)CC3c3ccccc3)CC2)c1=O,6.853872,6.994132
,CC1CS(=O)(=O)c2cc(NC(=O)c3cc(C#N)c(Sc4c(Cl)cncc4Cl)s3)ccc21,7.124939,5.8398104
,N#CC1=C(N)Oc2n[nH]c(-c3cccs3)c2C1c1ccc(O)c(C(F)(F)F)c1,6.124939,5.3708467
,Cc1ccc(-c2ncc(CN3CCC(C(=O)N4CCC(O)(Cn5cnc6c(ccn6-c6ccc7c(c6)OCO7)c5=O)CC4)C(c4ccccc4)C3)s2)cn1,8.366531,7.94127
,Nc1c(Oc2ccccc2)ncn(CC2(O)CCN(C(=O)C3CCC(F)(F)CC3n3cccc3)CC2)c1=O,6.6575775,6.2635727
,Nc1c(Oc2ccc(F)cc2)ncn(CC2(O)CCN(C(=O)C3CCN(C(=O)c4cccc5cnccc45)CC3c3ccccc3)CC2)c1=O,8.387217,7.511388
,Cc1ccc(-c2nc(C)c(C(=O)N3CCC(C(=O)N4CCC(O)(Cn5cnc(Oc6ccc(CNC(=O)OC(C)(C)C)cc6)c(N)c5=O)CC4)C(c4ccccc4)C3)s2)cn1,8.376751,8.234189
,Nc1c(Oc2ccc(F)cc2)ncn(CC2(O)CCN(C(=O)C3CCN(C(=O)Nc4cccc(C(F)(F)F)c4)CC3c3ccccc3)CC2)c1=O,7.3565474,7.005103
,COc1ccc(-n2ccc3c(=O)n(CC4(O)CCN(C(=O)C5CCCCN5c5ccccc5)CC4)cnc32)cc1,6.371611,5.7656493
