protein,drug,label,prediction
,CC(C)(O)c1cccc(Oc2ncn(CC3(O)CCN(C(=O)C4CCC(F)(F)CC4c4ccccc4)CC3)c(=O)c2N)c1,6.860121,6.49424
,Cn1ccc2c(=O)n(CC3(O)CCN(C(=O)C4CCN(Cc5ncc(-c6cccnc6)s5)CC4c4ccccc4)CC3)cnc21,7.5086384,7.2574663
,O=C(C1CCN(Cc2cccnn2)CC1c1ccccc1)N1CCC(O)(Cn2cnc3c(ccn3-c3ccccc3)c2=O)CC1,7.169411,7.29451
,COc1ccc(-n2ccc3c(=O)n(CC4(O)CCN(C(=O)C5CCC(F)(F)CC5c5cccs5)CC4)cnc32)cc1,7.076756,7.1159477
,Cc1ccc(-c2ncc(CN3CCC(C(=O)N4CCC(O)(Cn5cnc6c(ccn6-c6ccc7c(c6)OCCO7)c5=O)CC4)C(c4ccccc4)C3)s2)cn1,8.1549015,7.7634287
,Cc1nc(C2CC(F)(F)C2)sc1C(=O)N1CCC(C(=O)N2CCC(O)(Cn3cnc(Oc4ccc(F)cc4)c(N)c3=O)CC2)C(c2ccccc2)C1,7.954677,7.4516354
,CN1CCC(C(=O)Nc2cc3c(c(-c4ccccc4)c2)CN(C#N)C3)C1,4.1870866,4.880233
,O=C(Nc1ccc2nc(NC(=O)c3ccco3)sc2c1)c1ccc(C(F)(F)F)cc1,3.60206,4.5919943
,COc1ccc(-c2ncc(CN3CCC(C(=O)N4CCC(O)(Cn5cnc6c(ccn6-c6cccc(F)c6)c5=O)CC4)C(c4ccccc4)C3)s2)cn1,8.173925,7.690916
,Cc1ccccc1-c1nc(C)c(C(=O)N2CCC(C(=O)N3CCC(O)(Cn4cnc5c(ccn5C)c4=O)CC3)C(c3ccccc3)C2)s1,7.387216,7.3596706
,O=C(O)c1ccc(S(=O)(=O)Nc2ccc3nc(NC(=O)c4ccco4)sc3c2)cc1,3.60206,4.126918
,CC(C)(O)CN1CCC(C(=O)N2CCC(O)(Cn3cnc(Oc4ccc(F)cc4)c(N)c3=O)CC2)C(c2ccccc2)C1,6.4867826,7.1013155
,CCn1ccc2c(=O)n(CC3(O)CCN(C(=O)C4CCN(C(=O)c5scnc5C)CC4c4ccccc4)CC3)cnc21,7.0604806,7.2524767
,CN1CCC(NC(=O)c2cc([N+](=O)[O-])c(Sc3c(Cl)cncc3Cl)s2)CC1,5.7695513,5.552864
,Cc1cncc(-c2nc(C)c(C(=O)N3CCC(C(=O)N4CCC(O)(Cn5cnc6c(ccn6C)c5=O)CC4)C(c4ccccc4)C3)s2)c1,7.5086384,7.667264
,Cc1cnnc(C#CC2(F)CCC(C(=O)N3CCC(O)(Cn4cnc(Oc5ccc(F)cc5)c(N)c4=O)C(F)(F)C3)C(c3ccccc3)C2)c1,8.259637,7.1270638
,Oc1ccc(-c2ncc(C3CCNCC3)o2)c(F)c1,4.7351823,4.7313843
,O=C(Nc1nc2ccc(NS(=O)(=O)N3CCOCC3)cc2s1)C1CCNCC1,4.2132487,4.609681
,Cc1ccc(S(=O)(=O)Nc2cc(C(F)(F)F)ccc2C(=O)Nc2nc(-c3ccccc3)cs2)cc1,5.537602,4.118088
,N#Cc1ccc(-c2ncc(CN3CCC(C(=O)N4CCC(O)(Cn5cnc6c(ccn6-c6ccc(F)cc6)c5=O)CC4)C(c4ccccc4)C3)s2)cn1,8.309804,7.2011757
,O=C([C@H]1CCC(F)(F)C[C@@H]1c1ccccc1)N1CCC(O)(Cn2cnc3c(ccn3-c3ccccc3)c2=O)CC1,7.123205,6.8226814
,CC(CC(=O)N1CCC(O)(Cn2cnc3c(-c4cccc(N)c4)n(C)nc3c2=O)CC1)c1ccccc1,7.6197886,6.4308586
,COc1cc(Oc2ncn(CC3(O)CCN(C(=O)C4CCN(Cc5cnc(C)cn5)CC4c4ccccc4)CC3(F)F)c(=O)c2N)ccc1Cl,7.4317985,7.3735
,CCOc1cccc(C(=O)N2CCC(C(=O)N3CCC(O)(Cn4cnc5c(ccn5C)c4=O)CC3)C(c3ccccc3)C2)c1,7.2839966,6.9190826
,COc1ccc(C2C(C#N)=C(N)Oc3n[nH]c(-c4ccn(C)c4)c32)cc1I,5.8827286,5.0070925
,Cn1ccc2c(=O)n(CC3(O)CCN(C(=O)C4CCN(S(=O)(=O)c5cccc(-c6ccccc6)c5)CC4c4ccccc4)CC3)cnc21,7.387216,6.5398073
,Nc1c(Oc2ccc(F)cc2)ncn(CC2(O)CCN(C(=O)C3CCN(C(=O)c4ccc5c(c4)C(=O)C(=O)N5)CC3c3ccccc3)CC2)c1=O,8.1864195,7.650956
,Cn1ccc(-c2ccc(C(=O)N3CCC(C(=O)N4CCC(O)(Cn5cnc6c(ccn6C)c5=O)CC4)C(c4ccccc4)C3)s2)c1,7.0457573,6.7978687
,CCN(CCCNC(=O)c1ccc2nc3c(c(Cl)c2c1)CCCC3)Cc1ccccc1,4.6458917,4.9530945
,Cn1ccc2c(=O)n(CC3(O)CCN(C(=O)C4CCN(C(=O)c5ccc(-c6ccc(F)cc6)s5)CC4c4ccccc4)CC3)cnc21,7.537602,7.4202337
,CCc1c(-c2ccc(O)cc2F)cnc(N)c1-c1ccc(O)cc1,4.4534574,4.6313124
,Cc1nc(-c2ccc(C(F)(F)F)nc2)sc1C(=O)N1CCC(C(=O)N2CCC(O)(Cn3cnc(Oc4cccc(C(F)(F)F)c4)c(N)c3=O)CC2)C(c2ccccc2)C1,8.097997,5.8454485
,O=C(c1ccccc1)N1CCC(O)(Cn2cnc3c(-c4ccccc4)n[nH]c3c2=O)CC1,6.124939,5.597761
,O=C([C@H]1Cc2cc(Cl)cc(-c3ccnc4ccsc34)c2O1)N1CCNCC1,7.0457573,6.7072678
,Cn1ccc2c(=O)n(CC3(O)CCN(C(=O)C4CCN(C(=O)c5cnc(-c6ccc(N)nc6)s5)CC4c4ccccc4)CC3)cnc21,7.5850267,7.724618
,Cn1ccc2c(=O)n(CC3(O)CCN(C(=O)C4CCN(C(=O)c5sc(Br)cc5C#N)CC4c4ccccc4)CC3)cnc21,7.3467875,7.408268
,CCc1nnc2nc3c(nn12)-c1ccccc1C3=O,6.6478176,5.065663
,CN1CCN(CCC(=O)Nc2ccc3c(=O)n(CC4CCN(C(=O)C(CCCNC(=O)c5ccc6c(Cl)c7c(nc6c5)CCCC7)Cc5ccccc5)CC4)cnc3c2)CC1,5.090123,5.5338793
,CC(=O)c1cc([N+](=O)[O-])c(Sc2cccc(Cl)c2)s1,5.154902,4.9143915
,O=C(C1CCN(Cc2cnc(Br)s2)CC1c1ccccc1)N1CCC(O)(Cn2cnc3c(ccn3-c3cccc(Cl)c3)c2=O)CC1,7.6197886,7.3498096
,Cn1cc(C(=O)N2CCC(O)(Cn3cnn4c(-c5ccc(CN)cc5)cnc4c3=O)CC2)c(Cc2ccccc2)n1,8.716699,7.0636883
,Cn1ccc2c(=O)n(CC3(O)CCN(C(=O)C4CCN(C(=O)c5ccnc(Br)c5)CC4c4ccccc4)CC3)cnc21,7.1366773,7.464965
,COC1(C#Cc2cncnc2)CCC(C(=O)N2CCC(O)(Cn3cnc(Oc4ccc(F)cc4)c(N)c3=O)C(F)(F)C2)C(c2ccccc2)C1,7.2676063,7.708658
,Cn1ccc2c(=O)n(CC3(O)CCN(C(=O)C4CCN(C(=O)c5ccc(F)cc5)CC4c4ccccc4)CC3)cnc21,7.0132284,7.040395
,CCc1c(-c2ccc(O)cc2)cnc(N)c1-c1ccc(F)c(F)c1,4.30103,4.259945
,Cn1cnc2ccc(C(=O)N3CCC(C(=O)N4CCC(O)(Cn5cnc(Oc6ccc(F)cc6)c(N)c5=O)CC4)C(c4ccccc4)C3)cc2c1=O,8.159894,7.2955523
,CN1CCN(c2ccc(-n3ncc4c(=O)n(CC5(O)CCN(C(=O)C6(C)CC6)CC5)cnc43)cc2)CC1,6.69897,6.123
,O=C(C1CCN(Cc2cnc(-c3ccn4ccnc4c3)s2)CC1c1ccccc1)N1CCC(O)(Cn2cnc3sccc3c2=O)CC1,7.236572,7.369028
,Cc1ccc(-c2nc(C)c(C(=O)N3CCC(C(=O)N4CCC(O)(Cn5cnc6c(ccn6C6CC6)c5=O)CC4)C(c4ccccc4)C3)s2)cn1,8.060481,7.755185
,N#CCc1ccc(Oc2ncn(CC3(O)CCN(C(=O)C4CCC(F)(F)CC4c4ccccc4)CC3)c(=O)c2N)cc1,7.0851283,6.478983
,CCC(CC)C(=O)N1CCC(O)(Cn2cnc3cc(Cl)ccc3c2=O)CC1,3.8096683,5.533721
,CC(CC(=O)N1CCC(O)(Cn2cnc3c(-c4ccc5c(c4)CNC5)n(C)nc3c2=O)CC1)c1ccccc1,8.636388,7.5087767
,O=C(Nc1ccc2nc(NC(=O)C3CCCO3)sc2c1)c1cccnc1,4.1169066,4.943801
,COc1ccc(C2C(C#N)=C(N)Oc3n[nH]c(-c4ccc(Cl)cc4)c32)cc1Br,5.124939,5.081332
,CCc1c(-c2ccc(C#N)nc2)cnc(N)c1-c1ccc(O)cc1,4.406714,4.500205
,Cc1ccc(-c2sccc2C(=O)N2CCC(C(=O)N3CCC(O)(Cn4cnc5c(ccn5C)c4=O)CC3)C(c3ccccc3)C2)cn1,6.236572,7.828022
,Cc1nc(C(=O)N2CCC(C(=O)N3CCC(O)(Cn4cnc5c(ccn5C)c4=O)CC3)C(c3ccccc3)C2)sc1-c1ccnn1C,7.455932,7.651162
,COc1cccc(-n2ccc3c(=O)n(CC4(O)CCN(C(=O)C5CCN(Cc6cnc(-c7ccc(C)nc7)s6)CC5c5ccccc5)CC4)cnc32)c1,7.3565474,8.245849
,Cc1ccc(-c2ncc(CN3CCC(C(=O)N4CCC(O)(Cn5cnc6c(ccn6-c6ccc(Cl)cc6)c5=O)CC4)C(c4ccccc4)C3)s2)cn1,7.5850267,8.25255
,CCc1c(-c2ccc(F)cc2)cnc(N)c1-c1ccc(O)cc1,4.701147,4.502309
,CCc1c(-c2ccc(O)cc2)cnc(N)c1-c1ccc(COC)cc1,3.5228786,4.8527107
,O=C(Nc1cccc(CN2CCCC2)c1)c1ccc2nc3c(c(Cl)c2c1)CCCC3,5.086186,4.88109
,COc1cc(Cl)cc(Oc2ncn(CC3(O)CCN(C(=O)C4CCN(C(=O)OC(C)(C)C)CC4c4ccccc4)CC3)c(=O)c2N)c1,6.7189665,7.466506
,Nc1ncc(-c2ccc(O)cc2)c(C2CC2)c1-c1ccc(O)cc1,4.247184,5.0293903
,Cn1ccc2c(=O)n(CC3(O)CCN(C(=O)C4CCN(Cc5cccc(-c6ccccc6)c5)CC4c4ccccc4)CC3)cnc21,7.3467875,7.1639147
,O=C(Nc1nc2ccc(NS(=O)(=O)N3CCOCC3)cc2s1)c1ccco1,4.407823,4.3648024
,CCOC(=O)C(c1ccccc1)N1CCC(C(=O)N2CCC(O)(Cn3cnc(Oc4ccc(F)cc4)c(N)c3=O)CC2)C(c2ccccc2)C1,7.2006593,7.492751
,CNc1cc(C(=O)N2CCC(C(=O)N3CCC(O)(Cn4cnc5c(ccn5C)c4=O)CC3)C(c3ccccc3)C2)sc1-c1ccc(C)nc1,6.958607,7.911972
,C=CCON=C1c2ccccc2-c2nn3nnnc3nc21,6.2646008,4.201267
,Cc1ccc(-c2nc(C)c(C(=O)N3CCC(C(=O)N4CCC(O)(Cn5cnc6c(ccn6-c6ccccc6F)c5=O)CC4)C(c4ccccc4)C3)s2)cn1,7.29243,8.115579
,Cc1cc(-c2ccc(C(=O)N3CCC(C(=O)N4CCC(O)(Cn5cnc6c(ccn6C)c5=O)CC4)C(c4ccccc4)C3)s2)ccn1,8.017729,7.5034018
,CC1=C(O)/C(=C/C(C)CCC/C(C)=C/CCc2coc(Cc3ccoc3)c2)OC1=O,5.5686364,3.8503184
,COc1cc(Cl)cc(Oc2ncn(CC3(O)CCN(C(=O)C4CCN(Cc5cnc(C)cn5)CC4c4ccccc4)CC3(F)F)c(=O)c2N)c1,7.154282,7.242038
,Cc1cccc(-c2nc(C)c(C(=O)N3CCC(C(=O)N4CCC(O)(Cn5cnc6c(ccn6C)c5=O)CC4)C(c4ccccc4)C3)s2)c1,7.537602,7.3536673
,Nc1nc2ccccn2c1-c1ccc(O)cc1,4.6197886,4.6820307
,Nc1c(Oc2ccc(F)cc2)ncn(CC2(O)CCN(C(=O)C3CCN(Cc4cnccn4)CC3c3ccccc3)CC2)c1=O,7.9065785,6.9837885
,Cc1ccc(-c2ncc(CN3CCC(C(=O)N4CCC(O)(Cn5cnc6c(ccn6C(C)C)c5=O)CC4)C(c4ccccc4)C3)s2)cn1,7.4317985,7.8792334
,CCc1c(-c2ccc(N)cc2)cnc(N)c1-c1ccc(O)cc1,4.3279023,3.980821
,Cc1oncc1CN1CCC(C(=O)N2CCC(O)(Cn3cnc4c(ccn4-c4ccccc4)c3=O)CC2)C(c2ccccc2)C1,7.376751,7.2637186
,Cc1cc(C2CC(F)(F)CCC2C(=O)N2CCC(O)(Cn3cnc4c(-c5ccccc5)scc4c3=O)CC2)cs1,5.534617,6.4914026
,O=C(CC(C(F)F)n1ccc(F)n1)N1CCC(O)(Cn2cnc3c(cnn3-c3ccc(Cl)cc3)c2=O)CC1,6.69897,5.7287073
,Cc1ccc(-c2ncc(CN3CCC(C(=O)N4CCC(O)(Cn5cnc(Oc6ccc(F)cc6)c(N)c5=O)CC4)C(c4ccccc4)C3)s2)cn1,8.585027,8.112038
,CCn1ccc2c(=O)n(CC3(O)CCN(C(=O)[C@H]4CCN(Cc5ccccc5)C[C@@H]4c4ccccc4)CC3)cnc21,4.2596374,6.5823927
,Cc1nc(C2CC(F)(F)C2)sc1C(=O)N1CCC(C(=O)N2CCC(O)(Cn3cnc(Oc4ccc(F)cc4)c(N)c3=O)C(F)(F)C2)C(c2ccccc2)C1,7.9065785,6.42844
,COc1ccc(-n2ccc3c(=O)n(CC4(O)CCN(C(=O)C5CCN(Cc6cc(C)on6)CC5c5ccccc5)CC4)cnc32)cc1,7.5686364,7.044512
,Cc1ccc(-c2ncc(CN3CCC(C(=O)N4CCC(O)(Cn5cnc6c(-c7ccoc7)scc6c5=O)CC4)C(c4ccccc4)C3)s2)cn1,7.6575775,7.449052
,O=C(Nc1nc2ccc(N(S(=O)(=O)c3cccs3)S(=O)(=O)c3cccs3)cc2s1)C1CCNCC1,5.4089355,4.1048965
,Cc1nc(-c2ccc(C#N)nc2)sc1C(=O)N1CCC(C(=O)N2CCC(O)(Cn3cnc4c(ccn4C)c3=O)CC2)C(c2ccccc2)C1,7.6575775,7.286685
,CNC(=O)c1cccc(C(=O)N2CCC(C(=O)N3CCC(O)(Cn4cnc5c(ccn5C)c4=O)CC3)C(c3ccccc3)C2)c1,7.008774,6.8277407
,CCn1ccc2c(=O)n(CC3(O)CCN(C(=O)C4CCN(Cc5cccc(F)c5)CC4c4ccccc4)CC3)cnc21,6.8860564,6.7984047
,Cc1ccc(-c2cc(C(=O)N3CCC(C(=O)N4CCC(O)(Cn5cnc6c(ccn6C)c5=O)CC4)C(c4ccccc4)C3)cs2)cn1,7.49485,7.5407305
,CCc1c(-c2ccc(C(=O)NC3CC3)cc2)cnc(N)c1-c1ccc(O)cc1,5.113509,4.6063547
,Nc1c(Oc2ccc(F)cc2)ncn(CC2(O)CCN(C(=O)C3CCC(F)(Cc4ccccn4)CC3c3ccccc3)CC2)c1=O,7.0996327,7.3340273
,Cc1ccc(-c2ncc(CN3CCC(C(=O)N4CCC(O)(Cn5cnc6c(ccn6CCN(C)C)c5=O)CC4)C(c4ccccc4)C3)s2)cn1,7.5228786,6.6965046
,Cn1ccc2c(=O)n(CC3(O)CCN(C(=O)C4CCN(C(=O)c5cccc(-c6ccncc6)c5)CC4c4ccccc4)CC3)cnc21,7.318759,7.755412
,O=C(C1CCN(Cc2ccncn2)CC1c1ccccc1)N1CCC(O)(Cn2cnc3c(ccn3-c3ccccc3)c2=O)CC1,7.2848325,7.3251467
,COc1cc(C(=O)N2CCC(C(=O)N3CCC(O)(Cn4cnc5c(ccn5C)c4=O)CC3)C(c3ccccc3)C2)sc1Br,7.0604806,7.15254
,Nc1c(Oc2ccc(F)cc2)ncn(CC2(O)CCN(C(=O)C3CCN(C(=O)C4(c5ccccc5)CC4)CC3c3ccccc3)CC2)c1=O,7.450997,7.3539066
,Cc1cc(Cl)cc(-c2ccnc3cc(CO)sc23)c1O[C@@H]1CNC[C@@H]1C(C)C,4.5228786,5.827879
,O=C1CCC(=O)N1Cc1cc2nccc(-c3cc(Cl)cc4c3O[C@@H](c3ocnc3CN3CCC3)C4)c2s1,7.8860564,5.9726477
,COc1cc(-c2cc(F)c(C(=O)N3CCC(C(=O)N4CCC(O)(Cn5cnc6c(ccn6C)c5=O)CC4)C(c4ccccc4)C3)s2)cc(C)n1,7.207608,7.4785633
,Nc1c(Oc2ccc(CN(C=O)CC(F)(F)F)cc2)ncn(CC2(O)CCN(C(=O)C3CCC(F)(F)CC3c3ccccc3)CC2)c1=O,6.6439743,6.637931
,Cc1cc(-c2ccc(C(=O)N3CCC(C(=O)N4CCC(O)(Cn5cnc6c(ccn6C)c5=O)CC4)C(c4ccccc4)C3)n2C)ccn1,7.49485,7.2260284
,Nc1c(Oc2ccc(F)cc2)ncn(CC2(O)CCN(C(=O)C3CCC(F)(F)CC3c3ccccc3)CC2(F)F)c1=O,7.2441254,5.8854775
,CC(CC(=O)N1CCC(O)(Cn2cnc(NCCCN(C)C)cc2=O)CC1)c1ccccc1,5.958607,5.5194016
,COc1ccc(-n2ccc3c(=O)n(CC4(O)CCN(C(=O)C5CCN(Cc6ncc(C)o6)CC5c5ccccc5)CC4)cnc32)cc1,7.6575775,7.1362658
,Nc1c(Oc2cccc(C3CCCCN3)c2)ncn(CC2(O)CCN(C(=O)C3CCC(F)(F)CC3c3ccccc3)CC2)c1=O,8.055024,7.3904743
,CS(=O)(=O)c1cccc(NC(=O)c2cc([N+](=O)[O-])c(Sc3c(Cl)cncc3Cl)s2)c1,6.29243,5.9563036
,Cc1ncsc1C(=O)N1CCC(C(=O)N2CCC(O)(Cn3cnc4c(ccn4C)c3=O)CC2)C(c2ccccc2)C1,7.21467,7.165909
,O=C(C1CCN(Cc2ccccc2F)CC1c1ccccc1)N1CCC(O)(Cn2cnc3cccnc3c2=O)CC1,7.0655017,6.9484606
,O=C(Nc1ccc2nc(NC(=O)c3ccco3)sc2c1)c1ccc(Cl)c(F)c1,4.167491,4.4410734
,COc1ccc(-n2ccc3c(=O)n(CC4(O)CCN(C(=O)C5CCN(C(=O)OC(C)(C)C)CC5c5ccccc5)CC4)cnc32)cc1,7.3018994,7.5672646
,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)CCC4=O)sc23)c1O[C@@H]1CNC[C@@H]1F,8.920818,7.1809664
,Nc1c(Oc2ccc(F)cc2)ncn(CC2(O)CCN(C(=O)C3CCN(C(=O)c4cncc(-n5cccc5)c4)CC3c3ccccc3)CC2)c1=O,8.0105505,7.8735266
,CN(C)c1ccc(CN2CCC(CNC(=O)c3ccc4c(Cl)c5c(nc4c3)CCCC5)CC2)cc1,5.070581,5.1596813
,CC(CC(=O)N1CCC(O)(Cn2cnc3cc(NCc4ccco4)ccc3c2=O)CC1)c1ccccc1,4.9965396,5.3265038
,O=[N+]([O-])c1nc(CCNCc2ccccc2)sc1Sc1c(Cl)cncc1Cl,4.5721893,5.3406267
,Cc1ncc(C(=O)N2CCC(C(=O)N3CCC(O)(Cn4cnc(Oc5ccc(F)cc5)c(N)c4=O)CC3)C(c3ccccc3)C2)s1,7.603801,8.070384
,N#CN1Cc2nc(Cl)nc(-c3ccccc3F)c2C1,4.1870866,5.4624662
,O=C(C1CCNCC1c1ccccc1)N1CCC(O)(Cn2cnc3c(ccn3-c3ccc(Cl)cc3)c2=O)CC1,7.3851027,7.1932096
,Cc1csc(CN2CCC(C(=O)N3CCC(O)(Cn4cnc5c(ccn5-c5ccccc5)c4=O)CC3)C(c3ccccc3)C2)n1,7.4436975,7.577173
,CCn1ccc2c(=O)n(CC3(O)CCN(C(=O)C4CCN(Cc5ccccc5F)CC4c4ccccc4)CC3)cnc21,7.19382,6.8339586
,Cn1ccc2c(=O)n(CC3(O)CCN(C(=O)C4CCN(C(=O)c5ccc6c(c5)CCN(C(=O)OC(C)(C)C)C6)CC4c4ccccc4)CC3)cnc21,7.0222764,7.0324984
,Cc1ccc(-c2ncc(CN3CCC(C(=O)N4CCC(O)(Cn5cnn6c(-c7ccn(C)c7)ccc6c5=O)CC4)C(c4ccccc4)C3)s2)cn1,7.455932,7.249364
,Cc1sc(C(=O)N2CCC(C(=O)N3CCC(O)(Cn4cnc5c(ccn5C)c4=O)CC3)C(c3ccccc3)C2)c(F)c1I,7.2006593,7.4348097
,O=C(C1CCN(Cc2ccccc2)CC1c1ccccc1)N1CCC(O)(Cn2cnc3ccc(=O)[nH]c3c2=O)CC1,5.7695513,6.4927797
,N#CN1CCC(NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)OCc2ccccc2)C1,5.79588,4.560092
,Cc1ccc(-c2ncc(CN3CCC(C(=O)N4CCC(O)(Cn5cnc6c(ccn6CC(F)F)c5=O)CC4)C(c4ccccc4)C3)s2)cn1,7.004365,7.10684
,Cn1ccc2c(=O)n(CC3(O)CCN(C(=O)C4CCN(C(=O)c5nc(-c6cccnc6)cs5)CC4c4ccccc4)CC3)cnc21,6.6575775,7.1529427
,COc1ccc(-n2ccc3c(=O)n(CC4(O)CCN(C(=O)C5CCN(Cc6ccc(C(F)(F)F)nc6)CC5c5ccccc5)CC4)cnc32)cc1,7.154902,7.280216
,Cn1nccc1-c1ccc(C(=O)N2CCC(C(=O)N3CCC(O)(Cn4cnc5cccnc5c4=O)CC3)C(c3ccccc3)C2)s1,7.1870866,8.064264
,Cc1ccc(-c2nc(C)c(C(=O)N3CCC(C(=O)N4CCC(O)(Cn5cnc6c(cnn6-c6ccccc6)c5=O)CC4)C(c4ccccc4)C3)s2)cn1,8.283997,7.7016287
,N#CC1=C(N)Oc2n[nH]c(-c3cccs3)c2C1c1ccc([N+](=O)[O-])cc1,4.552842,4.2925873
,COC1(C#Cc2nccn2C)CCC(C(=O)N2CCC(O)(Cn3cnc(Oc4ccc(F)cc4)c(N)c3=O)CC2)C(c2ccccc2)C1,7.549751,6.3866663
,CCc1c(-c2cccc(N3CCNCC3)c2)cnc(N)c1-c1ccc(O)cc1,3.782516,4.9235973
,CCc1c(-c2cccc3nn(C)cc23)cnc(N)c1-c1ccc(O)cc1,4.835647,5.3066845
,C[C@H](CC(=O)N1CCC(O)(Cn2cnc3c(-c4ccc(CN)cc4)n(C)nc3c2=O)CC1)c1ccccc1,8.2218485,7.162527
,C#Cc1csc2c(=O)n(CC3(O)CCN(C(=O)CCc4ccccc4)CC3)cnc12,5.09691,5.0238857
,O=C([C@@H]1CC(F)(F)CC[C@H]1c1ccccc1)N1CCC(O)(Cn2cnc3c(-c4ccccc4)scc3c2=O)CC1,4.9871626,6.5492525
,C#CC1(OC)CCC(C(=O)N2CCC(O)(Cn3cnc(Oc4ccc(F)cc4)c(N)c3=O)CC2)C(c2ccccc2)C1,6.747147,6.3475
,O=C(NCc1ccc(F)cc1)c1nc([N+](=O)[O-])c(Sc2c(Cl)cncc2Cl)s1,5.576754,5.300541
,COc1cc(C)c(C2C(C#N)=C(N)Oc3n[nH]c(-c4cccs4)c32)cc1C(C)C,5.853872,5.4573584
,Cc1nc(-c2ccccc2)sc1C(=O)N1CCC(C(=O)N2CCC(O)(Cn3cnc4sccc4c3=O)CC2)C(c2ccccc2)C1,7.102373,7.3829393
,COc1cnccc1-c1ccc(C(=O)N2CCC(C(=O)N3CCC(O)(Cn4cnc5c(ccn5C)c4=O)CC3)C(c3ccccc3)C2)s1,7.7447276,7.596402
,Cn1ccc2c(=O)n(CC3(O)CCN(C(=O)C4CCN(C(=O)c5ccc6c(c5)NCCC6)CC4c4ccccc4)CC3)cnc21,6.853872,7.6159496
,COC(=O)c1cc(NC(C)=O)cc(C(=O)N2CCC(C(=O)N3CCC(O)(Cn4cnc5c(ccn5C)c4=O)CC3)C(c3ccccc3)C2)c1,7.5086384,6.1383944
,CC(CC(=O)N1CCC(O)(Cn2cnc3cc(NCCc4ccccc4)ccc3c2=O)CC1)c1ccccc1,4.7517815,6.4075203
,Cn1c(C(=O)N2CCC(C(=O)N3CCC(O)(Cn4cnc(Oc5ccc(F)cc5)c(N)c4=O)CC3)C(c3ccccc3)C2)cc2ccccc21,7.8664613,7.33302
,Cc1ccc(-c2nc(C)c(C(=O)N3CCC(C(=O)N4CCC(O)(Cn5cnn6c(-c7cnn(C)c7)ccc6c5=O)CC4)C(c4ccccc4)C3)s2)cn1,7.5883803,7.692771
,COc1ccc(-n2ccc3c(=O)n(CC4(O)CCN(C(=O)C5CCN(C(=O)c6cnc(-c7ccc(OC)nc7)s6)CC5c5ccccc5)CC4)cnc32)cc1,7.91364,7.1546097
,O=C(C1CC(F)(F)CCC1c1ccccc1)N1CCC(O)(Cn2cnc3c(ccn3-c3ccccc3)c2=O)CC1,7.452225,6.806733
,O=C(C1CCN(S(=O)(=O)c2cccc(F)c2)CC1c1ccccc1)N1CCC(O)(Cn2cnc3c(ccn3-c3ccccc3)c2=O)CC1,7.0649967,6.797715
,CC(=O)c1cnc(Sc2c(Cl)cncc2Cl)s1,4.6464686,5.5294857
,Cc1ccc(-c2ncc(CN3CCC(C(=O)N4CCC(O)(Cn5cnc6c(-c7ccccc7)c[nH]c6c5=O)CC4)C(c4ccccc4)C3)s2)cn1,8.008774,7.3764153
,CCc1c(-c2ccc(O)cc2)cnc(N)c1-c1ccc2[nH]nc(C)c2c1,4.7144427,4.84521
,CC(=O)Nc1nc2ccccn2c1-c1ccc(O)cc1,4.468521,4.604777
,CC(CC(=O)N1CCC(O)(Cn2cnc3c(-c4ccc5c(c4)CCC5=O)n(C)nc3c2=O)CC1)c1ccccc1,8.38405,6.243618
,Cc1nc(-c2ccccc2)sc1C(=O)N1CCC(C(=O)N2CCC(O)(Cn3cnc4ccc(NC(=O)Cc5ccccc5)nc4c3=O)CC2)C(c2ccccc2)C1,7.4202166,6.07483
,Nc1c(Oc2ccc(CN3CCOCC3)cc2)ncn(CC2(O)CCN(C(=O)C3CCC(F)(F)CC3c3ccccc3)CC2)c1=O,6.853872,6.7784004
,CC1CS(=O)(=O)c2cc(NC(=O)c3cc(C#N)c(Sc4c(Cl)cncc4Cl)s3)ccc21,7.124939,5.975686
,N#CC1=C(N)Oc2n[nH]c(-c3cccs3)c2C1c1ccc(O)c(C(F)(F)F)c1,6.124939,4.6948204
,Cc1ccc(-c2ncc(CN3CCC(C(=O)N4CCC(O)(Cn5cnc6c(ccn6-c6ccc7c(c6)OCO7)c5=O)CC4)C(c4ccccc4)C3)s2)cn1,8.366531,7.9107533
,Nc1c(Oc2ccccc2)ncn(CC2(O)CCN(C(=O)C3CCC(F)(F)CC3n3cccc3)CC2)c1=O,6.6575775,6.5953493
,Nc1c(Oc2ccc(F)cc2)ncn(CC2(O)CCN(C(=O)C3CCN(C(=O)c4cccc5cnccc45)CC3c3ccccc3)CC2)c1=O,8.387217,7.857958
,Cc1ccc(-c2nc(C)c(C(=O)N3CCC(C(=O)N4CCC(O)(Cn5cnc(Oc6ccc(CNC(=O)OC(C)(C)C)cc6)c(N)c5=O)CC4)C(c4ccccc4)C3)s2)cn1,8.376751,5.4645348
,Nc1c(Oc2ccc(F)cc2)ncn(CC2(O)CCN(C(=O)C3CCN(C(=O)Nc4cccc(C(F)(F)F)c4)CC3c3ccccc3)CC2)c1=O,7.3565474,6.920534
,COc1ccc(-n2ccc3c(=O)n(CC4(O)CCN(C(=O)C5CCCCN5c5ccccc5)CC4)cnc32)cc1,6.371611,6.7315035
